18379	18334	18384	18354	18275	18456	18382	18395	18373	18244	18381	18443	18518	18418	18341	18323	18353	18190	18393	18541	18528	18398	18278	18281	18359	4659	4701	4578	4670	4996	4416	4555	4515	4775	4785	4625	4415	4308	4392	4918	4653	4797	5202	4212	4274	4231	4422	4918	4754	4634	0.714782	0.66777	0.666189	0.697187	0.641995	0.627987	0.559837	0.672708	0.653732	0.655304	0.631457	0.618849	0.616339	0.630741	0.734918	0.692563	0.616293	0.669757	0.658825	0.590087	0.653453	0.69433	0.660073	0.659309	0.629072	0.975859	0.986611	0.986757	0.965887	0.973703	0.96359	0.981356	0.959919	0.978855	0.976927	0.988539	0.981445	0.963606	0.984951	0.967604	0.984881	0.980415	0.985813	0.974351	0.97785	0.983312	0.976967	0.985201	0.902926	0.978613	0.697585	0.667106	0.683719	0.657927	0.673333	0.668757	0.666399	0.681554	0.670218	0.704124	0.650251	0.659088	0.679508	0.64841	0.721551	0.682647	0.651656	0.694832	0.634469	0.655923	0.666292	0.659528	0.679745	0.644614	0.665174
15555	15619	15627	15555	15351	15409	15480	15640	15576	15521	15477	15585	15587	15526	15657	15489	15638	15665	15589	15628	15552	15622	15532	15560	15627	16752	16599	16541	16962	17699	17153	16956	15990	17012	16737	17007	16771	16145	16775	16942	17186	16311	16522	16427	15678	16667	16889	17150	16649	16377	0.430865	0.469085	0.396331	0.405258	0.466206	0.468659	0.420207	0.405155	0.438391	0.447766	0.457281	0.426781	0.455443	0.449118	0.43397	0.439512	0.426141	0.421576	0.43913	0.455566	0.406563	0.414008	0.455094	0.436284	0.443687	0.99152	0.98995	0.985893	0.987055	0.984804	0.981086	0.985633	0.987996	0.990079	0.986904	0.988557	0.982732	0.987119	0.98771	0.9825	0.990167	0.986493	0.983693	0.980066	0.977141	0.989048	0.984698	0.987652	0.98061	0.982017	0.810086	0.801938	0.794213	0.811938	0.803233	0.811748	0.797509	0.80678	0.802258	0.813732	0.810447	0.797894	0.813723	0.806195	0.809943	0.816072	0.808421	0.816063	0.807294	0.800287	0.79508	0.800149	0.81533	0.796774	0.800064
13818	13766	13836	13950	13822	14009	13932	13840	14081	13998	14006	13931	14073	13872	13906	14046	13908	13872	13839	13900	14018	14041	13818	13892	14096	28855	27751	27233	26250	27867	26598	27078	27839	26642	27334	26956	27605	26413	27483	27673	26699	28186	26673	27614	27626	26571	27308	27128	27473	27160	0.378126	0.386169	0.382812	0.370826	0.387209	0.381184	0.381496	0.395235	0.357501	0.385593	0.380975	0.347727	0.38172	0.361108	0.36731	0.356144	0.361746	0.372775	0.403423	0.364314	0.365787	0.384122	0.390181	0.354094	0.34896	0.982497	0.981982	0.986635	0.985373	0.981115	0.98999	0.976315	0.992271	0.98791	0.982182	0.985532	0.984061	0.987868	0.989772	0.989521	0.984846	0.983418	0.987227	0.979607	0.98465	0.985122	0.987854	0.983911	0.990086	0.986047	0.882806	0.874996	0.873182	0.875085	0.871549	0.873539	0.8865	0.882997	0.871997	0.873498	0.871933	0.881566	0.883003	0.881598	0.875382	0.874029	0.877635	0.87575	0.879614	0.877663	0.882403	0.884515	0.873882	0.889946	0.873548
12907	12752	12640	12816	12997	12720	12836	12927	12856	12853	12968	13007	12949	12745	12786	12771	12683	13051	12847	13026	12770	12848	12895	12835	12915	36022	37050	36105	36614	36640	36764	36404	35645	36242	34406	36952	33861	34626	36700	37529	36906	37687	34100	35638	35993	38076	36547	35981	36367	35205	0.321576	0.338694	0.359247	0.338873	0.314852	0.352917	0.37369	0.331837	0.334049	0.357763	0.325498	0.352359	0.352481	0.330328	0.34436	0.335279	0.359338	0.334511	0.339962	0.346819	0.343921	0.345592	0.323689	0.342468	0.339915	0.987564	0.984262	0.989942	0.985564	0.989142	0.992783	0.992941	0.988597	0.98974	0.990282	0.988519	0.987631	0.986013	0.990346	0.988091	0.980774	0.992381	0.988094	0.986524	0.98896	0.986689	0.98801	0.988834	0.99109	0.988627	0.924409	0.925701	0.932642	0.91941	0.918078	0.924817	0.913454	0.92633	0.917583	0.923364	0.924107	0.915995	0.920257	0.923289	0.918822	0.915047	0.919551	0.917983	0.918343	0.914296	0.919072	0.917973	0.92372	0.916574	0.925135
12236	12191	12109	12051	12228	12100	12051	12198	11673	12143	12186	11886	11831	12125	12108	11945	12256	12141	12031	11943	12009	12217	11886	12217	12034	41427	41473	43173	44508	42422	41911	43281	42386	49128	42452	42517	46494	44450	43963	41588	44763	41671	41843	42848	44326	42900	42485	43567	44055	43962	0.342165	0.335457	0.310545	0.31316	0.320252	0.326038	0.300546	0.307723	0.327821	0.287983	0.319563	0.28958	0.312034	0.309083	0.310367	0.31604	0.296551	0.310025	0.316477	0.310913	0.322549	0.29926	0.29585	0.336262	0.299109	0.989507	0.983343	0.987128	0.991042	0.989424	0.990285	0.988842	0.989822	0.98625	0.990073	0.988549	0.990728	0.987012	0.9921	0.989288	0.98452	0.989703	0.985145	0.98975	0.990428	0.991715	0.991719	0.98574	0.99003	0.992701	0.948684	0.944074	0.949624	0.947133	0.945992	0.944752	0.949652	0.939652	0.958564	0.94597	0.943105	0.93831	0.941155	0.955809	0.949824	0.955473	0.945558	0.942957	0.94351	0.946833	0.947524	0.941353	0.954057	0.941864	0.943278
11582	11912	11768	11558	11758	11918	11764	11926	11728	11701	11726	11417	11569	11370	11652	11819	11839	11690	11451	11612	11803	11435	11802	11662	11670	48037	45317	49185	50974	49642	46987	42774	45035	50700	47455	48074	53517	50936	48844	48339	47842	49139	44707	51500	50958	44816	46406	47708	45647	49541	0.302737	0.297709	0.302385	0.303125	0.2819	0.290297	0.295913	0.308483	0.295545	0.281889	0.299444	0.296659	0.28975	0.288172	0.314598	0.295576	0.294197	0.337579	0.309098	0.291275	0.303055	0.303094	0.280356	0.321597	0.297364	0.992129	0.988558	0.98902	0.993058	0.987316	0.988897	0.991525	0.991058	0.987671	0.98782	0.989348	0.989082	0.991277	0.988923	0.991992	0.985809	0.992738	0.990259	0.992428	0.985265	0.985143	0.988718	0.990002	0.985331	0.990645	0.957632	0.966456	0.955498	0.963575	0.961626	0.954132	0.95113	0.954705	0.958017	0.958954	0.965071	0.968053	0.968567	0.96794	0.965961	0.963178	0.962304	0.954302	0.960253	0.960145	0.953352	0.970391	0.967455	0.967439	0.964332
11356	11227	11562	11772	11692	11478	11242	11629	11514	11651	11623	11396	11281	11292	11342	11136	11535	11322	11265	11648	11339	11601	11252	11876	11479	47898	54825	51158	46907	53107	51020	49501	48874	48872	50146	54475	52530	51759	51786	47136	52820	50716	50729	52354	48920	54865	51551	52835	48147	46503	0.260064	0.281273	0.283945	0.282072	0.278296	0.303241	0.283951	0.263373	0.273814	0.269976	0.301597	0.295312	0.291737	0.271176	0.294987	0.285628	0.289378	0.28388	0.271284	0.291481	0.304813	0.297013	0.293578	0.280131	0.283503	0.989671	0.99043	0.989094	0.991368	0.989908	0.990492	0.985562	0.993294	0.989134	0.992944	0.990185	0.989566	0.98633	0.988852	0.990835	0.985739	0.988904	0.991356	0.984056	0.989629	0.992147	0.983879	0.988779	0.988459	0.992517	0.963871	0.972658	0.949371	0.96509	0.955475	0.973084	0.965774	0.949577	0.966095	0.961958	0.968804	0.96235	0.967431	0.96515	0.977602	0.962712	0.973449	0.977467	0.97483	0.970499	0.979755	0.96169	0.97199	0.958878	0.966411
11511	11480	11188	11376	11636	11591	11406	11245	11635	11424	11600	11490	11598	11357	11419	11584	11375	11239	11698	11566	11179	11874	11231	11225	11419	54976	51023	54284	55049	50412	52231	50129	56298	47289	47128	46595	52447	45982	49725	52224	53112	50044	53038	45960	48587	50291	46858	56468	56569	51719	0.275385	0.297722	0.287578	0.271301	0.264226	0.284327	0.297926	0.286338	0.290914	0.304479	0.290128	0.278029	0.28228	0.310236	0.283136	0.281311	0.2838	0.270566	0.276851	0.300894	0.26442	0.268373	0.258146	0.247335	0.292793	0.986607	0.99046	0.992568	0.988331	0.992611	0.991294	0.988993	0.98967	0.98979	0.991274	0.992352	0.990887	0.990862	0.993715	0.990111	0.992558	0.988783	0.988443	0.992423	0.986845	0.992937	0.992353	0.989905	0.992969	0.989864	0.974285	0.981649	0.970046	0.952604	0.970545	0.973165	0.945389	0.955101	0.955434	0.962999	0.940471	0.940326	0.972077	0.948366	0.967175	0.960392	0.956172	0.967796	0.971542	0.958902	0.931722	0.932539	0.972247	0.961591	0.973638
16958	17067	16817	16841	16758	16959	16847	16939	17085	16907	16900	16735	16923	16763	16936	17069	16899	16936	16972	16942	16938	17000	16559	16680	17048	7064	6111	6715	6689	6799	6367	6904	6744	6222	6846	6659	7031	7003	6730	6374	6366	6781	6714	6967	6702	6426	6678	7309	7200	6525	0.700871	0.709388	0.679425	0.709406	0.703534	0.727166	0.702937	0.682218	0.734698	0.673629	0.69452	0.66401	0.669957	0.713868	0.696637	0.671506	0.747499	0.722059	0.708757	0.737415	0.733685	0.612917	0.693053	0.727707	0.638323	0.974357	0.973019	0.984052	0.967549	0.975277	0.972031	0.983198	0.954042	0.971887	0.969302	0.973416	0.940875	0.956689	0.976834	0.982544	0.967421	0.952476	0.975622	0.981856	0.903601	0.973835	0.977357	0.985926	0.963426	0.988568	0.689999	0.65242	0.70437	0.677957	0.660298	0.657038	0.688078	0.675948	0.655541	0.702746	0.681838	0.661122	0.652036	0.663356	0.682506	0.658825	0.666667	0.643122	0.674307	0.628869	0.677295	0.644507	0.702039	0.725402	0.692751
13215	13153	13143	13011	13144	13096	13324	13250	12964	13608	13142	13104	12908	13421	13341	13100	13182	13291	13325	13280	13104	13008	12995	13150	13122	15814	14957	15350	16320	15819	15202	16179	15195	15227	15186	15312	16321	15140	14447	15020	15063	14312	14756	14333	14864	16264	15314	16146	14787	15413	0.52064	0.511926	0.515026	0.531788	0.528758	0.505325	0.529617	0.49392	0.480915	0.49836	0.500568	0.502502	0.511559	0.525238	0.518402	0.474076	0.504475	0.486241	0.507103	0.511257	0.495064	0.508167	0.492419	0.489028	0.502619	0.97015	0.978094	0.975796	0.98927	0.988518	0.98172	0.965489	0.985901	0.984193	0.979351	0.98017	0.97337	0.985763	0.974622	0.973619	0.979325	0.983515	0.959256	0.980843	0.964133	0.987977	0.966412	0.981672	0.980885	0.986967	0.836398	0.807076	0.856054	0.830376	0.818934	0.810262	0.857481	0.794559	0.815771	0.824949	0.78546	0.820108	0.82135	0.816591	0.803926	0.809709	0.84556	0.82504	0.814406	0.836794	0.811154	0.789812	0.843625	0.822517	0.805523
12490	12390	12430	12289	12227	13101	12350	12148	12963	12335	12917	12269	12420	12643	12521	12180	12152	13129	12429	12406	12293	12392	12673	12362	12149	16654	15626	17343	15139	18093	16046	16209	18197	15960	18095	16348	17087	17433	16724	17097	17214	19471	15903	16278	16405	18022	16529	16452	17471	17489	0.505156	0.487184	0.464398	0.498074	0.490228	0.456921	0.478009	0.478775	0.511908	0.468582	0.455358	0.49541	0.492663	0.481302	0.455396	0.481081	0.49003	0.447815	0.443078	0.481897	0.45969	0.479966	0.455615	0.459495	0.49493	0.98493	0.966818	0.980209	0.978441	0.983661	0.988822	0.978922	0.986344	0.980381	0.983069	0.984621	0.984722	0.9808	0.986263	0.97869	0.979842	0.984718	0.979196	0.978549	0.976375	0.989328	0.980729	0.9861	0.988768	0.977707	0.918884	0.940926	0.980104	0.934709	0.854482	0.951437	0.914812	0.85911	0.942931	0.910653	0.849934	0.953907	0.921469	0.872909	0.8614	0.906423	0.861693	0.866344	0.869706	0.948718	0.854362	0.952293	0.864491	0.884992	0.975479
12757	12541	13269	12392	12432	11885	13076	12538	13060	11959	13061	12401	12156	11911	12596	12942	12382	12783	12752	12408	12161	12675	12830	12164	12292	17316	16945	17255	16961	15943	19162	15599	15387	15089	19054	15811	18166	17130	21024	18193	15501	17235	16230	15556	19173	18810	17026	15309	16977	17434	0.46321	0.447111	0.474033	0.435427	0.479588	0.456954	0.448324	0.519188	0.481354	0.442648	0.465577	0.482538	0.453487	0.497421	0.455234	0.445802	0.482245	0.478861	0.434961	0.461843	0.47372	0.469342	0.473722	0.479251	0.480261	0.985611	0.978187	0.985465	0.985508	0.970186	0.987102	0.974606	0.9786	0.976204	0.973312	0.955034	0.985733	0.980842	0.98655	0.976968	0.973994	0.987852	0.983177	0.977295	0.981169	0.983807	0.973939	0.988195	0.979388	0.983643	0.899241	0.951093	0.8988	0.841356	0.834819	0.807888	0.834781	0.925027	0.976446	0.847334	0.769877	0.920962	0.821438	0.845673	0.804607	0.974771	0.850164	0.842547	0.821268	0.887591	0.876268	0.875967	0.872578	0.951142	0.879304
12425	12555	12384	12417	11943	12681	12693	12301	12270	12378	12442	12709	12705	12451	12509	12466	12415	12059	12472	12429	12491	12059	12844	12908	12401	17923	17399	17293	18091	19019	17451	16769	18318	16739	18283	17112	17976	17096	16996	16967	17137	16488	18492	17543	17248	16776	16549	16794	16995	16721	0.44446	0.462396	0.45948	0.453386	0.423563	0.421761	0.491669	0.410756	0.395662	0.47072	0.426487	0.410715	0.45923	0.491713	0.4716	0.460116	0.474587	0.437903	0.451051	0.470744	0.463313	0.458353	0.440804	0.453887	0.45865	0.987059	0.988215	0.975239	0.98819	0.986818	0.982335	0.983915	0.982508	0.96723	0.979584	0.987917	0.987646	0.982066	0.98331	0.970122	0.987274	0.976027	0.984395	0.977925	0.981259	0.983355	0.973246	0.980118	0.973848	0.986156	0.911537	0.807795	0.714132	0.768466	0.784086	0.729186	0.901193	0.795108	0.70546	0.822939	0.800372	0.721436	0.766349	0.919893	0.771527	0.808231	0.885458	0.744204	0.971206	0.800671	0.725359	0.868469	0.843064	0.706158	0.87888
13033	12881	12242	11441	12452	12405	11859	12882	12666	12832	12399	12451	11829	12281	12527	12805	12770	12000	12497	12180	12673	12206	12632	12192	11988	15840	17200	16559	18793	17246	18339	20774	18611	18979	17208	19022	15205	18300	17841	16453	18161	18851	17052	15422	18860	19843	18022	16360	17476	16271	0.437483	0.459446	0.450478	0.467028	0.447436	0.434395	0.438554	0.440657	0.38658	0.431919	0.442563	0.47369	0.45997	0.470938	0.432693	0.417469	0.411396	0.459423	0.427443	0.405268	0.414622	0.433903	0.498713	0.455199	0.433861	0.979774	0.969181	0.976319	0.981963	0.981061	0.976895	0.976195	0.975845	0.982095	0.983853	0.980759	0.980271	0.977186	0.981812	0.978419	0.982344	0.985703	0.99046	0.986271	0.965085	0.964609	0.988149	0.988997	0.977574	0.976662	0.793804	0.818653	0.870765	0.922597	0.752615	0.732923	0.929062	0.791195	0.657457	0.89291	0.854544	0.884677	0.78586	0.77589	0.743747	0.734253	0.715173	0.905605	0.666972	0.697789	0.649313	0.851522	0.978944	0.810599	0.779181
