11357	11453	11320	11423	11676	11410	11400	11410	11480	11242	11332	11447	11399	11388	11337	11480	11467	11495	11405	11417	11339	11481	11455	11633	11561	1949	1972	2305	1908	1898	2154	2288	2050	2040	2558	1945	2138	2085	2140	2278	2054	1916	2037	2120	2124	2179	2295	1968	1806	1895	0.718073	0.679357	0.733304	0.78657	0.672073	0.868446	0.690767	0.686974	0.638659	0.63408	0.78478	0.697127	0.696044	0.719591	0.67926	0.684655	0.688091	0.665305	0.755515	0.714501	0.705619	0.696329	0.73165	0.751086	0.64616	0.940577	0.958619	0.815161	0.969466	0.969484	0.98532	0.955089	0.995423	0.981815	0.979587	0.98405	0.852008	0.852916	0.989173	0.971847	0.975638	0.957753	0.927883	0.985501	0.965674	0.967042	0.846712	0.962576	0.727965	0.953571	0.661813	0.655189	0.631094	0.668553	0.707173	0.694938	0.644644	0.728228	0.662619	0.726699	0.750388	0.758687	0.646638	0.726289	0.738915	0.615668	0.622423	0.664412	0.676805	0.628749	0.703779	0.688571	0.640414	0.675778	0.60605	
9103	9236	9218	8937	9265	9034	9084	9236	9074	8982	9146	9075	9011	9057	9135	9172	9316	9089	9144	8976	9244	9335	9221	9193	9002	6806	6471	6713	6518	6307	6355	6407	6261	6504	6835	6848	6348	7024	6189	6624	6683	6469	6704	5980	6389	6503	6075	5426	6937	6746	0.481771	0.479837	0.442767	0.536066	0.527588	0.552284	0.448495	0.516231	0.462933	0.523955	0.491882	0.488726	0.48354	0.52461	0.497129	0.418036	0.481501	0.460054	0.536155	0.514261	0.517072	0.474072	0.488325	0.478881	0.499793	0.971789	0.986311	0.956312	0.971403	0.980227	0.978007	0.979738	0.975483	0.980669	0.969431	0.982509	0.9826	0.990976	0.978034	0.957376	0.986723	0.972815	0.963577	0.97657	0.974457	0.982737	0.993177	0.988419	0.956393	0.984582	0.830644	0.81835	0.803958	0.823065	0.796378	0.832031	0.822806	0.841596	0.808444	0.841866	0.835159	0.840607	0.811858	0.812995	0.814853	0.841495	0.79097	0.822506	0.821323	0.797967	0.862643	0.845376	0.808186	0.819194	0.827732	
8169	8237	8267	8400	8431	8385	8548	8371	8331	8214	8275	8259	8201	8488	8300	8575	7846	8317	8352	8494	8258	8373	8341	8409	8007	9051	7861	8660	8956	8496	8003	7989	8427	8042	8733	9416	9096	8690	8754	7906	8268	9559	8182	9079	8667	9219	8491	8926	8407	9503	0.442173	0.403763	0.389951	0.399471	0.394507	0.405017	0.425727	0.403983	0.41234	0.397769	0.381846	0.396502	0.451411	0.417164	0.402621	0.43949	0.436359	0.424784	0.42866	0.412277	0.422088	0.439274	0.39929	0.462961	0.444206	0.987173	0.982925	0.987878	0.973823	0.988083	0.979789	0.985825	0.981568	0.979831	0.987096	0.979885	0.977401	0.99006	0.983054	0.988806	0.985657	0.968346	0.974445	0.993106	0.977741	0.983801	0.987126	0.981932	0.987483	0.994607	0.887252	0.85987	0.884787	0.879967	0.876663	0.913276	0.849937	0.856748	0.893202	0.91176	0.886316	0.887736	0.899463	0.878473	0.893286	0.874804	0.916106	0.904682	0.83333	0.85409	0.886417	0.866115	0.898837	0.881376	0.915803	
8419	8340	8192	8091	7872	8420	7984	7940	8144	8081	8151	7803	8054	8160	8123	7906	7983	8301	8196	8105	8083	7907	7863	7829	8228	8175	9951	8944	10218	9878	7792	11041	9120	9131	8955	8197	9889	11426	9069	10527	9249	8551	7825	9520	9279	9609	9040	10916	9105	9037	0.423356	0.403796	0.402393	0.434031	0.436269	0.433585	0.396115	0.390997	0.422993	0.405487	0.403504	0.418202	0.441242	0.418698	0.380146	0.386803	0.431871	0.41469	0.456381	0.40318	0.459925	0.419052	0.409118	0.437852	0.428364	0.984633	0.977609	0.982205	0.988674	0.988772	0.977763	0.988525	0.993107	0.988936	0.990755	0.973772	0.989119	0.98551	0.983321	0.962194	0.980224	0.988457	0.993722	0.986196	0.990154	0.981733	0.986595	0.986237	0.984908	0.989219	0.91903	0.927808	0.890933	0.977554	0.858692	0.95795	0.976689	0.970895	0.96463	0.941128	0.904904	0.851093	0.899814	0.912048	0.906787	0.939217	0.960968	0.95811	0.901654	0.983096	0.908337	0.892148	0.936331	0.975411	0.982539	
8592	7980	7821	8479	8351	8151	8229	8422	8197	8229	8104	8409	8206	7791	7712	8040	7909	8194	7642	7880	8035	7936	8152	8198	8242	8310	8943	11420	7208	6989	10604	7996	6927	9691	8247	9541	8408	9290	12065	9501	8259	9199	9462	11197	8706	10209	9363	8275	9251	9830	0.451993	0.393427	0.39787	0.392565	0.403513	0.414678	0.461587	0.352212	0.442515	0.391689	0.461038	0.440753	0.404984	0.406267	0.451529	0.448857	0.390894	0.370622	0.373177	0.391012	0.42763	0.392756	0.401855	0.397948	0.40099	0.987202	0.987897	0.975725	0.993672	0.972802	0.983848	0.991846	0.973441	0.981788	0.972954	0.990576	0.993242	0.98248	0.988647	0.985029	0.981829	0.971622	0.984974	0.981749	0.979989	0.97615	0.98228	0.982726	0.97767	0.975218	0.945086	0.825319	0.890252	0.897065	0.887096	0.893706	0.959895	0.857875	0.912713	0.917475	0.887556	0.918463	0.989465	0.845886	0.926193	0.92306	0.86073	0.832714	0.88252	0.846187	0.904814	0.845293	0.89057	0.894865	0.848172	
7995	7820	7811	7995	8215	7980	7775	8069	8343	7926	7986	8080	7830	8265	8274	7978	8187	8545	8269	7972	8003	7825	7917	7754	8042	8553	11220	10936	11029	7572	10052	11806	10802	7647	8829	8719	9439	8842	7808	9907	9323	8947	7805	9976	8555	7853	10895	9112	7988	7916	0.39058	0.380357	0.371708	0.414933	0.417534	0.393804	0.436187	0.385341	0.416229	0.374901	0.412711	0.383658	0.45761	0.476647	0.464204	0.457873	0.382032	0.369714	0.480828	0.470666	0.397095	0.354707	0.419976	0.379195	0.384362	0.982638	0.976179	0.986315	0.977263	0.971704	0.986274	0.977582	0.986477	0.986122	0.985089	0.969791	0.976722	0.976024	0.985445	0.985703	0.989671	0.983792	0.985716	0.989701	0.97864	0.988706	0.982361	0.982391	0.981712	0.975511	0.836875	0.774598	0.850669	0.813727	0.882997	0.925078	0.918851	0.80572	0.889521	0.789572	0.850499	0.778372	0.979125	0.984513	0.956652	0.863118	0.914103	0.845616	0.944055	0.957554	0.91918	0.857336	0.95599	0.866244	0.961399	
7981	8093	7905	8005	7828	8448	7580	7948	7930	8141	8143	7657	7931	8444	8054	8200	7757	8474	7915	7592	8083	8218	8096	8062	8220	8032	9663	9647	9639	9638	8515	10134	10436	10653	8668	10228	10218	7972	7382	8000	9720	9284	10470	10961	8871	11192	9535	7179	8178	10804	0.390947	0.439047	0.388993	0.399846	0.359475	0.408261	0.362737	0.362386	0.346134	0.456146	0.392103	0.354131	0.361599	0.385495	0.367089	0.359098	0.358549	0.363982	0.384541	0.442296	0.348764	0.401404	0.378108	0.422438	0.352853	0.992746	0.992424	0.984716	0.977966	0.97878	0.979588	0.977826	0.976808	0.990062	0.981863	0.986171	0.979295	0.986967	0.988374	0.980055	0.985132	0.967718	0.984617	0.985043	0.991421	0.979198	0.990239	0.985411	0.979286	0.98695	0.885921	0.94099	0.863562	0.808306	0.838041	0.780401	0.697193	0.805348	0.729874	0.903678	0.837823	0.710114	0.84471	0.837729	0.805374	0.788723	0.757033	0.822171	0.752115	0.847873	0.728173	0.91067	0.81087	0.849404	0.765354	
8123	8136	8022	7714	7896	8306	7704	8314	8060	8151	8090	8644	8069	8408	7964	7853	8428	8632	8041	8515	8308	8216	7658	8162	8409	9757	9072	8781	9826	10073	10626	12651	9601	9851	8665	8267	8668	11262	7410	8771	8892	8559	7539	10307	10956	8113	8073	10930	7939	8745	0.36077	0.382679	0.334936	0.410483	0.423086	0.337557	0.392161	0.413597	0.308964	0.413688	0.417134	0.33313	0.339828	0.40025	0.337237	0.377644	0.305167	0.358025	0.302436	0.378079	0.417714	0.353651	0.36561	0.358037	0.328325	0.964718	0.98801	0.987384	0.990972	0.982513	0.988315	0.989032	0.984677	0.938663	0.981842	0.982626	0.962542	0.980203	0.99296	0.976375	0.986581	0.98041	0.985003	0.963383	0.993716	0.980863	0.982556	0.97632	0.980806	0.963076	0.694489	0.893622	0.652471	0.845284	0.843622	0.682614	0.804689	0.869356	0.570374	0.770023	0.963758	0.614865	0.642	0.944057	0.708793	0.851081	0.646714	0.676294	0.548165	0.633547	0.96433	0.761098	0.778226	0.824026	0.592903	
10789	10697	10957	10660	10654	10762	10605	10653	10718	10847	10719	10712	10828	10594	10719	10874	10623	10560	10458	10464	10850	10589	10666	10679	10764	2540	2610	2486	2648	2670	2419	2284	2465	2545	2465	2531	2605	2507	2462	2585	2225	2449	2660	2902	2506	2537	2801	2685	2307	2587	0.726861	0.701744	0.73473	0.795153	0.733294	0.803609	0.721646	0.708642	0.714698	0.734402	0.703717	0.681399	0.737592	0.761779	0.808055	0.721684	0.763405	0.766155	0.73412	0.785566	0.664464	0.72756	0.748026	0.715847	0.67239	0.978334	0.940332	0.91368	0.989626	0.892833	0.957866	0.841143	0.93445	0.986616	0.834362	0.969599	0.937653	0.982785	0.89603	0.913107	0.93645	0.946946	0.946669	0.950636	0.962957	0.95266	0.938805	0.945568	0.911132	0.918007	0.707187	0.744897	0.559278	0.63253	0.663658	0.654543	0.622084	0.67091	0.749098	0.646291	0.71128	0.613694	0.676007	0.698617	0.654942	0.647582	0.739961	0.68693	0.709528	0.753733	0.711766	0.665298	0.648247	0.748006	0.671733	
8687	8827	8616	8695	8670	8452	8711	8590	8455	8729	8412	8569	8674	8711	8493	8740	8817	8933	8684	8716	8440	9016	8758	8740	8594	5303	4579	4895	5269	5066	5789	4529	5592	5478	5026	4398	5060	5620	5162	5386	4906	6421	5594	5324	5211	5779	5021	6322	4723	5900	0.559134	0.538128	0.519526	0.572177	0.521996	0.544626	0.575347	0.546406	0.573065	0.486735	0.557932	0.540533	0.559037	0.540493	0.515994	0.552455	0.489049	0.547418	0.523848	0.611437	0.555557	0.599447	0.550776	0.548078	0.554858	0.974324	0.981166	0.970919	0.961073	0.990832	0.975951	0.965473	0.990766	0.952664	0.947167	0.984924	0.970497	0.954527	0.927551	0.983052	0.986967	0.946133	0.965363	0.960973	0.911956	0.932821	0.975267	0.982535	0.98601	0.983161	0.803473	0.789667	0.780201	0.780782	0.931382	0.865844	0.807842	0.8657	0.875763	0.753535	0.85937	0.797004	0.920427	0.880927	0.862548	0.946876	0.842941	0.90028	0.745694	0.89406	0.867334	0.843669	0.869425	0.787632	0.731596	
