	0.5	0.505	0.51	0.515	0.52	0.525	0.53	0.535	0.54	0.545	0.55	0.555	0.56	0.565	0.57	0.575	0.58	0.585	0.59	0.595	0.6	0.605	0.61	0.615	0.62	0.625	0.63	0.635	0.64	0.645	0.65	0.655	0.66	0.665	0.67	0.675	0.68	0.685	0.69	0.695	0.7	0.705	0.71	0.715	0.72	0.725	0.73	0.735	0.74	0.745	0.75	0.755	0.76	0.765	0.77	0.775	0.78	0.785	0.79	0.795	0.8	0.805	0.81	0.815	0.82	0.825	0.83	0.835	0.84	0.845	0.85	0.855	0.86	0.865	0.87	0.875	0.88	0.885	0.89	0.895	0.9	0.905	0.91	0.915	0.92	0.925	0.93	0.935	0.94	0.945	0.95	0.955	0.96	0.965	0.97	0.975	0.98	0.985	0.99	0.995	1
0.5	1	1.00497	1.00993	1.01488	1.01981	1.02474	1.02966	1.03456	1.03946	1.04434	1.04922	1.05408	1.05892	1.06376	1.06859	1.0734	1.0782	1.08299	1.08776	1.09252	1.09727	1.10201	1.10673	1.11144	1.11614	1.12082	1.12549	1.13015	1.13479	1.13942	1.14404	1.14864	1.15323	1.1578	1.16236	1.16691	1.17144	1.17595	1.18046	1.18495	1.18942	1.19388	1.19833	1.20276	1.20718	1.21158	1.21597	1.22034	1.2247	1.22905	1.23338	1.2377	1.242	1.24629	1.25056	1.25482	1.25907	1.2633	1.26751	1.27172	1.27591	1.28008	1.28424	1.28839	1.29252	1.29664	1.30075	1.30484	1.30892	1.31298	1.31703	1.32107	1.3251	1.32911	1.33311	1.33709	1.34107	1.34503	1.34898	1.35291	1.35684	1.36075	1.36465	1.36854	1.37241	1.37628	1.38014	1.38398	1.38782	1.39165	1.39547	1.39927	1.40308	1.40687	1.41066	1.41445	1.41824	1.42202	1.42581	1.42962	1.43346
0.505	0.998849	1	1.00117	1.00235	1.00356	1.00478	1.00601	1.00727	1.00854	1.00983	1.01113	1.01245	1.01379	1.01515	1.01652	1.01791	1.01931	1.02073	1.02217	1.02362	1.02509	1.02657	1.02807	1.02959	1.03112	1.03267	1.03423	1.03581	1.03741	1.03902	1.04065	1.04229	1.04395	1.04562	1.04731	1.04902	1.05074	1.05247	1.05422	1.05599	1.05777	1.05957	1.06139	1.06321	1.06506	1.06692	1.06879	1.07069	1.07259	1.07452	1.07645	1.07841	1.08038	1.08236	1.08437	1.08638	1.08842	1.09047	1.09253	1.09462	1.09671	1.09883	1.10096	1.10311	1.10528	1.10746	1.10966	1.11188	1.11412	1.11637	1.11864	1.12093	1.12324	1.12557	1.12792	1.13029	1.13267	1.13508	1.13751	1.13996	1.14243	1.14493	1.14744	1.14999	1.15255	1.15515	1.15777	1.16042	1.16309	1.1658	1.16855	1.17132	1.17414	1.177	1.1799	1.18285	1.18586	1.18895	1.19211	1.19539	1.1989
0.51	0.997394	0.998688	1	1.00133	1.00268	1.00404	1.00542	1.00682	1.00824	1.00967	1.01112	1.01259	1.01407	1.01557	1.01709	1.01862	1.02017	1.02174	1.02332	1.02492	1.02653	1.02816	1.02981	1.03147	1.03315	1.03484	1.03655	1.03827	1.04002	1.04177	1.04354	1.04533	1.04713	1.04895	1.05078	1.05263	1.05449	1.05637	1.05826	1.06017	1.06209	1.06403	1.06599	1.06796	1.06994	1.07194	1.07395	1.07598	1.07802	1.08008	1.08216	1.08425	1.08635	1.08847	1.0906	1.09275	1.09492	1.0971	1.09929	1.10151	1.10373	1.10598	1.10823	1.11051	1.1128	1.1151	1.11743	1.11977	1.12212	1.12449	1.12688	1.12929	1.13171	1.13416	1.13662	1.13909	1.14159	1.14411	1.14664	1.1492	1.15177	1.15437	1.15699	1.15963	1.16229	1.16498	1.1677	1.17043	1.1732	1.176	1.17882	1.18168	1.18458	1.18751	1.19049	1.19351	1.19659	1.19973	1.20295	1.20628	1.20982
0.515	0.99608	0.997369	0.998675	1	1.00134	1.0027	1.00408	1.00547	1.00689	1.00832	1.00976	1.01123	1.01271	1.01421	1.01572	1.01725	1.0188	1.02036	1.02194	1.02354	1.02516	1.02679	1.02843	1.03009	1.03177	1.03346	1.03517	1.0369	1.03864	1.0404	1.04217	1.04396	1.04576	1.04758	1.04942	1.05127	1.05313	1.05501	1.05691	1.05882	1.06074	1.06269	1.06464	1.06662	1.0686	1.07061	1.07262	1.07466	1.0767	1.07877	1.08085	1.08294	1.08505	1.08717	1.08931	1.09147	1.09364	1.09582	1.09802	1.10024	1.10247	1.10472	1.10699	1.10927	1.11156	1.11387	1.1162	1.11855	1.12091	1.12329	1.12568	1.1281	1.13053	1.13298	1.13544	1.13793	1.14043	1.14295	1.1455	1.14806	1.15064	1.15325	1.15587	1.15852	1.16119	1.16388	1.1666	1.16935	1.17212	1.17492	1.17776	1.18062	1.18352	1.18646	1.18945	1.19247	1.19556	1.1987	1.20193	1.20527	1.20882
0.52	0.994795	0.996069	0.997361	0.998672	1	1.00135	1.00271	1.00409	1.00549	1.00691	1.00834	1.00979	1.01126	1.01274	1.01424	1.01576	1.0173	1.01885	1.02042	1.022	1.0236	1.02522	1.02685	1.0285	1.03017	1.03185	1.03355	1.03526	1.03699	1.03874	1.0405	1.04228	1.04407	1.04588	1.0477	1.04954	1.0514	1.05327	1.05515	1.05705	1.05897	1.0609	1.06285	1.06481	1.06679	1.06878	1.07079	1.07281	1.07485	1.07691	1.07898	1.08106	1.08316	1.08528	1.08741	1.08955	1.09172	1.09389	1.09609	1.0983	1.10052	1.10276	1.10502	1.10729	1.10958	1.11189	1.11421	1.11655	1.1189	1.12127	1.12366	1.12607	1.12849	1.13094	1.1334	1.13588	1.13837	1.14089	1.14343	1.14599	1.14856	1.15116	1.15378	1.15642	1.15909	1.16178	1.1645	1.16724	1.17001	1.1728	1.17563	1.1785	1.18139	1.18433	1.18731	1.19033	1.19341	1.19656	1.19978	1.20312	1.20666
0.525	0.993518	0.994779	0.996057	0.997354	0.998668	1	1.00135	1.00272	1.0041	1.0055	1.00692	1.00836	1.00981	1.01128	1.01277	1.01427	1.01579	1.01733	1.01889	1.02046	1.02204	1.02364	1.02526	1.0269	1.02855	1.03022	1.0319	1.0336	1.03532	1.03705	1.03879	1.04056	1.04233	1.04413	1.04594	1.04776	1.0496	1.05146	1.05333	1.05522	1.05712	1.05904	1.06097	1.06292	1.06488	1.06686	1.06885	1.07086	1.07289	1.07493	1.07698	1.07905	1.08114	1.08324	1.08536	1.08749	1.08964	1.0918	1.09398	1.09618	1.09839	1.10062	1.10286	1.10512	1.1074	1.10969	1.112	1.11433	1.11667	1.11903	1.1214	1.1238	1.12621	1.12864	1.13109	1.13356	1.13604	1.13855	1.14107	1.14362	1.14619	1.14877	1.15138	1.15401	1.15667	1.15935	1.16205	1.16479	1.16755	1.17033	1.17315	1.17601	1.17889	1.18182	1.18479	1.18781	1.19088	1.19402	1.19724	1.20057	1.20411
0.53	0.992233	0.993482	0.99475	0.996035	0.997339	0.998661	1	1.00136	1.00273	1.00412	1.00553	1.00696	1.0084	1.00987	1.01134	1.01284	1.01435	1.01588	1.01742	1.01899	1.02057	1.02216	1.02377	1.0254	1.02704	1.0287	1.03038	1.03207	1.03378	1.03551	1.03725	1.039	1.04077	1.04256	1.04436	1.04618	1.04802	1.04987	1.05174	1.05362	1.05551	1.05743	1.05935	1.0613	1.06326	1.06523	1.06722	1.06923	1.07125	1.07328	1.07534	1.0774	1.07949	1.08159	1.0837	1.08583	1.08798	1.09014	1.09231	1.09451	1.09672	1.09894	1.10118	1.10344	1.10572	1.10801	1.11031	1.11264	1.11498	1.11734	1.11971	1.12211	1.12452	1.12695	1.12939	1.13186	1.13435	1.13685	1.13937	1.14192	1.14449	1.14707	1.14968	1.15231	1.15497	1.15765	1.16035	1.16309	1.16585	1.16863	1.17145	1.17431	1.1772	1.18012	1.18309	1.18611	1.18919	1.19232	1.19554	1.19887	1.20241
0.535	0.991048	0.992271	0.993513	0.994774	0.996053	0.99735	0.998666	1	1.00135	1.00272	1.00411	1.00552	1.00694	1.00838	1.00984	1.01132	1.01281	1.01432	1.01585	1.0174	1.01896	1.02054	1.02213	1.02375	1.02538	1.02702	1.02869	1.03037	1.03206	1.03378	1.0355	1.03725	1.03901	1.04079	1.04258	1.04439	1.04622	1.04806	1.04992	1.05179	1.05368	1.05559	1.05751	1.05945	1.0614	1.06337	1.06536	1.06736	1.06938	1.07141	1.07346	1.07552	1.0776	1.0797	1.08181	1.08394	1.08609	1.08825	1.09042	1.09262	1.09483	1.09705	1.09929	1.10155	1.10383	1.10612	1.10843	1.11075	1.1131	1.11546	1.11783	1.12023	1.12264	1.12508	1.12753	1.13	1.13248	1.13499	1.13752	1.14007	1.14264	1.14523	1.14784	1.15048	1.15314	1.15582	1.15853	1.16127	1.16403	1.16683	1.16965	1.17251	1.1754	1.17833	1.18131	1.18433	1.18741	1.19055	1.19377	1.19711	1.20065
0.54	0.989704	0.990927	0.992169	0.993429	0.994708	0.996004	0.997318	0.99865	1	1.00137	1.00275	1.00415	1.00557	1.00701	1.00847	1.00994	1.01143	1.01293	1.01445	1.01599	1.01755	1.01912	1.02071	1.02231	1.02394	1.02557	1.02723	1.0289	1.03059	1.03229	1.03401	1.03574	1.0375	1.03926	1.04105	1.04284	1.04466	1.04649	1.04834	1.0502	1.05208	1.05397	1.05588	1.0578	1.05974	1.0617	1.06367	1.06566	1.06766	1.06968	1.07172	1.07377	1.07583	1.07791	1.08001	1.08213	1.08426	1.0864	1.08856	1.09074	1.09293	1.09514	1.09737	1.09961	1.10187	1.10415	1.10644	1.10875	1.11108	1.11342	1.11579	1.11817	1.12057	1.12298	1.12542	1.12787	1.13035	1.13284	1.13535	1.13789	1.14044	1.14302	1.14562	1.14824	1.15088	1.15355	1.15625	1.15897	1.16172	1.1645	1.16731	1.17016	1.17304	1.17596	1.17892	1.18193	1.185	1.18813	1.19134	1.19467	1.19821
