	0.5	0.505	0.51	0.515	0.52	0.525	0.53	0.535	0.54	0.545	0.55	0.555	0.56	0.565	0.57	0.575	0.58	0.585	0.59	0.595	0.6	0.605	0.61	0.615	0.62	0.625	0.63	0.635	0.64	0.645	0.65	0.655	0.66	0.665	0.67	0.675	0.68	0.685	0.69	0.695	0.7	0.705	0.71	0.715	0.72	0.725	0.73	0.735	0.74	0.745	0.75	0.755	0.76	0.765	0.77	0.775	0.78	0.785	0.79	0.795	0.8	0.805	0.81	0.815	0.82	0.825	0.83	0.835	0.84	0.845	0.85	0.855	0.86	0.865	0.87	0.875	0.88	0.885	0.89	0.895	0.9	0.905	0.91	0.915	0.92	0.925	0.93	0.935	0.94	0.945	0.95	0.955	0.96	0.965	0.97	0.975	0.98	0.985	0.99	0.995	1
0.5	1	1.00664	1.01324	1.01981	1.02634	1.03283	1.03929	1.04572	1.05211	1.05846	1.06478	1.07106	1.07731	1.08353	1.0897	1.09585	1.10196	1.10803	1.11408	1.12008	1.12605	1.13199	1.1379	1.14377	1.14961	1.15541	1.16118	1.16692	1.17263	1.1783	1.18394	1.18955	1.19512	1.20066	1.20618	1.21165	1.2171	1.22252	1.2279	1.23326	1.23858	1.24387	1.24913	1.25436	1.25956	1.26473	1.26987	1.27498	1.28006	1.28512	1.29014	1.29513	1.3001	1.30503	1.30994	1.31482	1.31967	1.32449	1.32929	1.33406	1.3388	1.34351	1.3482	1.35285	1.35749	1.36209	1.36667	1.37123	1.37576	1.38026	1.38474	1.38919	1.39361	1.39802	1.40239	1.40675	1.41107	1.41538	1.41966	1.42392	1.42815	1.43236	1.43655	1.44071	1.44485	1.44897	1.45307	1.45715	1.4612	1.46523	1.46925	1.47324	1.47721	1.48116	1.4851	1.48901	1.49291	1.49679	1.50065	1.50451	1.50836
0.505	0.999099	1	1.00091	1.00183	1.00277	1.00371	1.00467	1.00563	1.00661	1.00759	1.00859	1.0096	1.01061	1.01164	1.01268	1.01373	1.01479	1.01586	1.01694	1.01803	1.01913	1.02024	1.02136	1.0225	1.02364	1.0248	1.02596	1.02714	1.02833	1.02952	1.03073	1.03196	1.03319	1.03443	1.03569	1.03695	1.03823	1.03952	1.04082	1.04213	1.04346	1.04479	1.04614	1.04751	1.04888	1.05027	1.05167	1.05308	1.05451	1.05594	1.0574	1.05886	1.06034	1.06184	1.06334	1.06487	1.0664	1.06796	1.06952	1.07111	1.07271	1.07432	1.07595	1.0776	1.07926	1.08094	1.08264	1.08436	1.08609	1.08785	1.08962	1.09141	1.09323	1.09506	1.09692	1.09879	1.10069	1.10261	1.10456	1.10653	1.10853	1.11055	1.1126	1.11468	1.11679	1.11893	1.1211	1.12331	1.12555	1.12783	1.13015	1.13252	1.13493	1.1374	1.13992	1.1425	1.14516	1.1479	1.15076	1.15375	1.15703
0.51	0.998158	0.999074	1	1.00094	1.00188	1.00284	1.00381	1.00479	1.00578	1.00678	1.00779	1.00881	1.00984	1.01088	1.01193	1.013	1.01407	1.01515	1.01624	1.01735	1.01846	1.01959	1.02072	1.02187	1.02303	1.02419	1.02537	1.02656	1.02776	1.02897	1.03019	1.03143	1.03267	1.03393	1.03519	1.03647	1.03776	1.03906	1.04037	1.0417	1.04304	1.04438	1.04575	1.04712	1.0485	1.0499	1.05131	1.05274	1.05417	1.05562	1.05709	1.05856	1.06005	1.06156	1.06308	1.06461	1.06616	1.06772	1.0693	1.07089	1.0725	1.07412	1.07576	1.07742	1.07909	1.08078	1.08249	1.08422	1.08596	1.08772	1.0895	1.09131	1.09313	1.09497	1.09683	1.09872	1.10062	1.10256	1.10451	1.10649	1.10849	1.11052	1.11258	1.11467	1.11678	1.11893	1.12111	1.12332	1.12557	1.12786	1.13018	1.13255	1.13497	1.13744	1.13997	1.14256	1.14522	1.14797	1.15083	1.15382	1.1571
0.515	0.997196	0.99812	0.999054	1	1.00096	1.00192	1.0029	1.00389	1.00489	1.0059	1.00692	1.00795	1.00899	1.01005	1.01111	1.01219	1.01327	1.01437	1.01547	1.01659	1.01772	1.01886	1.02001	1.02117	1.02234	1.02352	1.02471	1.02592	1.02713	1.02836	1.0296	1.03085	1.03211	1.03338	1.03466	1.03596	1.03726	1.03858	1.03991	1.04125	1.04261	1.04397	1.04535	1.04674	1.04815	1.04956	1.05099	1.05244	1.05389	1.05536	1.05684	1.05834	1.05985	1.06137	1.06291	1.06446	1.06603	1.06761	1.06921	1.07082	1.07245	1.0741	1.07576	1.07743	1.07913	1.08084	1.08257	1.08431	1.08608	1.08786	1.08966	1.09148	1.09333	1.09519	1.09707	1.09898	1.1009	1.10285	1.10483	1.10682	1.10885	1.1109	1.11297	1.11508	1.11721	1.11937	1.12157	1.1238	1.12607	1.12837	1.13072	1.1331	1.13554	1.13802	1.14056	1.14317	1.14584	1.1486	1.15146	1.15447	1.15775
0.52	0.996361	0.997255	0.998159	0.999074	1	1.00094	1.00188	1.00284	1.00381	1.00478	1.00577	1.00677	1.00778	1.0088	1.00983	1.01087	1.01192	1.01298	1.01405	1.01513	1.01622	1.01732	1.01844	1.01956	1.02069	1.02184	1.02299	1.02416	1.02534	1.02652	1.02772	1.02893	1.03015	1.03139	1.03263	1.03389	1.03515	1.03643	1.03772	1.03902	1.04034	1.04166	1.043	1.04435	1.04571	1.04709	1.04848	1.04988	1.05129	1.05272	1.05416	1.05561	1.05708	1.05856	1.06006	1.06157	1.0631	1.06464	1.06619	1.06776	1.06935	1.07095	1.07257	1.0742	1.07585	1.07752	1.07921	1.08091	1.08264	1.08438	1.08614	1.08792	1.08972	1.09154	1.09338	1.09525	1.09714	1.09905	1.10098	1.10294	1.10492	1.10693	1.10897	1.11103	1.11313	1.11526	1.11742	1.11961	1.12184	1.12411	1.12642	1.12877	1.13117	1.13362	1.13613	1.1387	1.14134	1.14407	1.14691	1.14989	1.15315
0.525	0.995265	0.99619	0.997126	0.998073	0.999031	1	1.00098	1.00197	1.00297	1.00398	1.00501	1.00604	1.00708	1.00814	1.0092	1.01028	1.01137	1.01247	1.01357	1.01469	1.01582	1.01697	1.01812	1.01928	1.02046	1.02164	1.02284	1.02404	1.02526	1.02649	1.02773	1.02898	1.03025	1.03152	1.03281	1.03411	1.03542	1.03674	1.03807	1.03942	1.04078	1.04215	1.04353	1.04492	1.04633	1.04775	1.04918	1.05063	1.05209	1.05356	1.05505	1.05655	1.05806	1.05959	1.06113	1.06269	1.06426	1.06585	1.06745	1.06906	1.0707	1.07234	1.07401	1.07569	1.07739	1.0791	1.08083	1.08258	1.08435	1.08614	1.08794	1.08977	1.09161	1.09348	1.09536	1.09727	1.0992	1.10115	1.10313	1.10513	1.10716	1.10921	1.11128	1.11339	1.11553	1.11769	1.11989	1.12212	1.12439	1.12669	1.12904	1.13143	1.13386	1.13634	1.13888	1.14149	1.14416	1.14692	1.14978	1.15278	1.15606
0.53	0.994521	0.995407	0.996304	0.997212	0.998131	0.99906	1	1.00095	1.00191	1.00288	1.00387	1.00486	1.00587	1.00688	1.00791	1.00894	1.00999	1.01105	1.01211	1.01319	1.01428	1.01538	1.0165	1.01762	1.01875	1.0199	1.02105	1.02222	1.02339	1.02458	1.02578	1.02699	1.02822	1.02945	1.0307	1.03195	1.03322	1.0345	1.03579	1.0371	1.03842	1.03974	1.04109	1.04244	1.04381	1.04519	1.04658	1.04798	1.0494	1.05083	1.05228	1.05374	1.05521	1.0567	1.0582	1.05972	1.06125	1.06279	1.06435	1.06593	1.06752	1.06913	1.07075	1.0724	1.07405	1.07573	1.07742	1.07913	1.08086	1.08261	1.08438	1.08616	1.08797	1.0898	1.09165	1.09352	1.09541	1.09732	1.09926	1.10123	1.10322	1.10523	1.10728	1.10935	1.11145	1.11358	1.11574	1.11794	1.12018	1.12245	1.12476	1.12712	1.12952	1.13197	1.13449	1.13706	1.1397	1.14243	1.14527	1.14825	1.15151
0.535	0.993802	0.994656	0.99552	0.996395	0.99728	0.998176	0.999083	1	1.00093	1.00187	1.00281	1.00377	1.00474	1.00572	1.00671	1.00772	1.00873	1.00975	1.01078	1.01183	1.01288	1.01394	1.01502	1.01611	1.0172	1.01831	1.01943	1.02056	1.0217	1.02285	1.02401	1.02519	1.02637	1.02757	1.02878	1.03	1.03123	1.03247	1.03373	1.03499	1.03627	1.03756	1.03887	1.04018	1.04151	1.04285	1.04421	1.04557	1.04695	1.04835	1.04975	1.05118	1.05261	1.05406	1.05552	1.057	1.05849	1.06	1.06152	1.06306	1.06462	1.06619	1.06777	1.06938	1.071	1.07264	1.07429	1.07597	1.07766	1.07937	1.0811	1.08285	1.08462	1.08641	1.08822	1.09006	1.09192	1.0938	1.0957	1.09763	1.09958	1.10157	1.10357	1.10561	1.10768	1.10978	1.11191	1.11408	1.11628	1.11852	1.1208	1.12313	1.1255	1.12792	1.13041	1.13295	1.13557	1.13828	1.14109	1.14404	1.14728
0.54	0.993065	0.993897	0.994739	0.995591	0.996452	0.997324	0.998206	0.999098	1	1.00091	1.00183	1.00277	1.00371	1.00466	1.00562	1.00659	1.00757	1.00856	1.00957	1.01058	1.0116	1.01263	1.01367	1.01473	1.01579	1.01686	1.01794	1.01904	1.02014	1.02126	1.02238	1.02352	1.02467	1.02583	1.027	1.02818	1.02937	1.03057	1.03179	1.03301	1.03425	1.0355	1.03676	1.03804	1.03932	1.04062	1.04193	1.04325	1.04459	1.04594	1.0473	1.04868	1.05007	1.05148	1.05289	1.05433	1.05577	1.05723	1.05871	1.0602	1.06171	1.06324	1.06478	1.06633	1.06791	1.0695	1.07111	1.07273	1.07438	1.07604	1.07772	1.07943	1.08115	1.08289	1.08466	1.08644	1.08825	1.09009	1.09194	1.09383	1.09574	1.09767	1.09963	1.10162	1.10365	1.1057	1.10778	1.1099	1.11206	1.11426	1.1165	1.11878	1.12111	1.12349	1.12593	1.12844	1.13102	1.13368	1.13646	1.13938	1.14258
