	0.5	0.505	0.51	0.515	0.52	0.525	0.53	0.535	0.54	0.545	0.55	0.555	0.56	0.565	0.57	0.575	0.58	0.585	0.59	0.595	0.6	0.605	0.61	0.615	0.62	0.625	0.63	0.635	0.64	0.645	0.65	0.655	0.66	0.665	0.67	0.675	0.68	0.685	0.69	0.695	0.7	0.705	0.71	0.715	0.72	0.725	0.73	0.735	0.74	0.745	0.75	0.755	0.76	0.765	0.77	0.775	0.78	0.785	0.79	0.795	0.8	0.805	0.81	0.815	0.82	0.825	0.83	0.835	0.84	0.845	0.85	0.855	0.86	0.865	0.87	0.875	0.88	0.885	0.89	0.895	0.9	0.905	0.91	0.915	0.92	0.925	0.93	0.935	0.94	0.945	0.95	0.955	0.96	0.965	0.97	0.975	0.98	0.985	0.99	0.995	1
0.5	1	1.00731	1.01458	1.02181	1.029	1.03616	1.04327	1.05035	1.05739	1.06439	1.07135	1.07828	1.08516	1.09201	1.09882	1.10559	1.11232	1.11901	1.12567	1.13229	1.13887	1.14541	1.15191	1.15838	1.1648	1.17119	1.17755	1.18386	1.19014	1.19638	1.20258	1.20875	1.21488	1.22097	1.22703	1.23305	1.23904	1.24499	1.2509	1.25678	1.26262	1.26842	1.27419	1.27993	1.28563	1.2913	1.29693	1.30253	1.30809	1.31362	1.31912	1.32458	1.33001	1.3354	1.34077	1.3461	1.35139	1.35666	1.36189	1.36709	1.37226	1.3774	1.38251	1.38758	1.39263	1.39764	1.40262	1.40757	1.4125	1.41739	1.42225	1.42708	1.43189	1.43666	1.44141	1.44612	1.45081	1.45547	1.46011	1.46471	1.46929	1.47384	1.47836	1.48286	1.48733	1.49177	1.49618	1.50058	1.50494	1.50928	1.5136	1.51789	1.52215	1.5264	1.53062	1.53481	1.53899	1.54314	1.54727	1.55139	1.55549
0.505	0.998519	1	1.0015	1.00302	1.00455	1.00611	1.00768	1.00927	1.01088	1.01251	1.01416	1.01582	1.0175	1.0192	1.02091	1.02264	1.02439	1.02616	1.02794	1.02975	1.03156	1.0334	1.03525	1.03712	1.03901	1.04091	1.04283	1.04477	1.04672	1.04869	1.05068	1.05268	1.0547	1.05674	1.05879	1.06086	1.06295	1.06505	1.06717	1.06931	1.07146	1.07363	1.07582	1.07802	1.08024	1.08248	1.08474	1.08701	1.0893	1.0916	1.09393	1.09627	1.09862	1.101	1.10339	1.1058	1.10823	1.11068	1.11314	1.11562	1.11812	1.12064	1.12318	1.12573	1.12831	1.1309	1.13351	1.13615	1.1388	1.14147	1.14416	1.14688	1.14961	1.15237	1.15514	1.15794	1.16076	1.16361	1.16647	1.16936	1.17228	1.17522	1.17819	1.18118	1.1842	1.18725	1.19032	1.19343	1.19657	1.19974	1.20295	1.2062	1.20948	1.21281	1.21619	1.21961	1.2231	1.22665	1.23029	1.23403	1.23796
0.51	0.99702	0.998501	1	1.00152	1.00305	1.00461	1.00618	1.00778	1.00939	1.01101	1.01266	1.01432	1.01601	1.01771	1.01942	1.02116	1.02291	1.02468	1.02647	1.02827	1.03009	1.03193	1.03379	1.03566	1.03755	1.03946	1.04138	1.04333	1.04528	1.04726	1.04925	1.05126	1.05329	1.05533	1.05739	1.05947	1.06156	1.06367	1.0658	1.06794	1.0701	1.07228	1.07447	1.07668	1.07891	1.08116	1.08342	1.0857	1.088	1.09031	1.09264	1.09499	1.09736	1.09974	1.10214	1.10456	1.107	1.10946	1.11193	1.11442	1.11693	1.11946	1.12201	1.12457	1.12716	1.12976	1.13238	1.13503	1.13769	1.14037	1.14307	1.1458	1.14854	1.15131	1.1541	1.1569	1.15974	1.16259	1.16547	1.16837	1.1713	1.17425	1.17722	1.18023	1.18326	1.18631	1.1894	1.19252	1.19567	1.19885	1.20207	1.20533	1.20862	1.21196	1.21535	1.21878	1.22228	1.22584	1.22948	1.23323	1.23718
0.515	0.995534	0.997004	0.998493	1	1.00153	1.00307	1.00463	1.00622	1.00782	1.00944	1.01107	1.01273	1.0144	1.01609	1.0178	1.01952	1.02127	1.02303	1.02481	1.0266	1.02842	1.03025	1.0321	1.03396	1.03585	1.03775	1.03966	1.0416	1.04355	1.04552	1.0475	1.04951	1.05153	1.05356	1.05562	1.05769	1.05977	1.06188	1.064	1.06614	1.06829	1.07046	1.07265	1.07486	1.07708	1.07933	1.08158	1.08386	1.08615	1.08846	1.09079	1.09313	1.0955	1.09788	1.10028	1.10269	1.10513	1.10758	1.11005	1.11254	1.11504	1.11757	1.12011	1.12267	1.12526	1.12786	1.13048	1.13312	1.13578	1.13846	1.14116	1.14388	1.14662	1.14939	1.15217	1.15498	1.15781	1.16066	1.16354	1.16644	1.16936	1.17231	1.17529	1.17829	1.18132	1.18437	1.18746	1.19058	1.19373	1.19691	1.20012	1.20338	1.20667	1.21001	1.21339	1.21683	1.22032	1.22388	1.22752	1.23127	1.23521
0.52	0.994072	0.995526	0.996998	0.99849	1	1.00153	1.00308	1.00464	1.00623	1.00783	1.00945	1.01109	1.01275	1.01443	1.01612	1.01783	1.01956	1.02131	1.02307	1.02486	1.02666	1.02847	1.03031	1.03216	1.03403	1.03592	1.03782	1.03974	1.04168	1.04364	1.04561	1.0476	1.04961	1.05163	1.05367	1.05573	1.05781	1.0599	1.06201	1.06414	1.06628	1.06844	1.07062	1.07282	1.07503	1.07726	1.07951	1.08177	1.08405	1.08635	1.08867	1.09101	1.09336	1.09573	1.09812	1.10053	1.10295	1.10539	1.10786	1.11034	1.11283	1.11535	1.11789	1.12044	1.12302	1.12561	1.12822	1.13086	1.13351	1.13618	1.13888	1.14159	1.14433	1.14708	1.14986	1.15266	1.15548	1.15833	1.1612	1.16409	1.16701	1.16996	1.17293	1.17592	1.17894	1.182	1.18508	1.18819	1.19133	1.19451	1.19772	1.20097	1.20426	1.20759	1.21097	1.2144	1.21789	1.22145	1.22508	1.22883	1.23276
0.525	0.992826	0.994224	0.99564	0.997075	0.998528	1	1.00149	1.003	1.00452	1.00607	1.00763	1.00921	1.01081	1.01242	1.01405	1.0157	1.01737	1.01906	1.02076	1.02248	1.02422	1.02597	1.02774	1.02953	1.03134	1.03316	1.035	1.03686	1.03873	1.04062	1.04253	1.04445	1.0464	1.04835	1.05033	1.05232	1.05433	1.05636	1.0584	1.06047	1.06254	1.06464	1.06675	1.06888	1.07103	1.07319	1.07538	1.07758	1.07979	1.08203	1.08428	1.08655	1.08884	1.09114	1.09347	1.09581	1.09817	1.10055	1.10295	1.10536	1.1078	1.11025	1.11273	1.11522	1.11773	1.12026	1.12281	1.12539	1.12798	1.13059	1.13323	1.13588	1.13856	1.14126	1.14398	1.14672	1.14949	1.15228	1.15509	1.15793	1.16079	1.16368	1.1666	1.16954	1.17251	1.17552	1.17855	1.18161	1.1847	1.18783	1.191	1.1942	1.19745	1.20074	1.20408	1.20747	1.21091	1.21443	1.21804	1.22175	1.22565
0.53	0.991186	0.992607	0.994048	0.995507	0.996986	0.998484	1	1.00154	1.00309	1.00466	1.00625	1.00786	1.00949	1.01113	1.01279	1.01448	1.01618	1.01789	1.01963	1.02138	1.02315	1.02494	1.02674	1.02856	1.03041	1.03226	1.03414	1.03603	1.03794	1.03987	1.04181	1.04377	1.04575	1.04775	1.04976	1.0518	1.05384	1.05591	1.05799	1.06009	1.06221	1.06435	1.0665	1.06867	1.07086	1.07306	1.07528	1.07752	1.07978	1.08206	1.08435	1.08666	1.08899	1.09134	1.0937	1.09608	1.09849	1.10091	1.10335	1.1058	1.10828	1.11077	1.11329	1.11582	1.11837	1.12095	1.12354	1.12615	1.12878	1.13144	1.13411	1.1368	1.13952	1.14226	1.14502	1.1478	1.1506	1.15343	1.15628	1.15916	1.16206	1.16499	1.16794	1.17092	1.17393	1.17696	1.18003	1.18312	1.18625	1.18941	1.19261	1.19584	1.19912	1.20244	1.2058	1.20922	1.2127	1.21624	1.21986	1.2236	1.22752
0.535	0.990548	0.991848	0.993165	0.994499	0.995849	0.997217	0.9986	1	1.00142	1.00285	1.0043	1.00576	1.00724	1.00874	1.01026	1.01178	1.01333	1.01489	1.01647	1.01806	1.01967	1.0213	1.02294	1.0246	1.02627	1.02796	1.02966	1.03138	1.03312	1.03487	1.03664	1.03843	1.04023	1.04205	1.04388	1.04573	1.04759	1.04948	1.05138	1.05329	1.05522	1.05717	1.05914	1.06112	1.06312	1.06513	1.06716	1.06921	1.07128	1.07337	1.07547	1.07759	1.07972	1.08188	1.08405	1.08625	1.08846	1.09068	1.09293	1.0952	1.09748	1.09979	1.10211	1.10446	1.10682	1.10921	1.11161	1.11404	1.11648	1.11895	1.12144	1.12395	1.12649	1.12905	1.13163	1.13423	1.13686	1.13952	1.1422	1.1449	1.14763	1.15039	1.15318	1.156	1.15884	1.16172	1.16463	1.16758	1.17055	1.17357	1.17662	1.17972	1.18286	1.18605	1.18928	1.19258	1.19594	1.19937	1.20289	1.20653	1.21037
0.54	0.988401	0.989784	0.991187	0.992609	0.994049	0.995509	0.996987	0.998484	1	1.00153	1.00309	1.00466	1.00625	1.00785	1.00948	1.01112	1.01278	1.01446	1.01616	1.01787	1.01961	1.02136	1.02312	1.02491	1.02671	1.02853	1.03037	1.03223	1.0341	1.03599	1.0379	1.03982	1.04177	1.04373	1.04571	1.0477	1.04971	1.05174	1.05379	1.05585	1.05794	1.06004	1.06215	1.06429	1.06644	1.06861	1.0708	1.07301	1.07523	1.07747	1.07973	1.08201	1.0843	1.08662	1.08895	1.0913	1.09367	1.09606	1.09846	1.10089	1.10333	1.1058	1.10828	1.11078	1.1133	1.11585	1.11841	1.12099	1.12359	1.12622	1.12886	1.13153	1.13422	1.13693	1.13966	1.14241	1.14519	1.14799	1.15082	1.15367	1.15654	1.15944	1.16237	1.16533	1.16831	1.17132	1.17436	1.17743	1.18054	1.18368	1.18686	1.19007	1.19332	1.19662	1.19997	1.20337	1.20683	1.21035	1.21396	1.21768	1.22159
