	0.5	0.505	0.51	0.515	0.52	0.525	0.53	0.535	0.54	0.545	0.55	0.555	0.56	0.565	0.57	0.575	0.58	0.585	0.59	0.595	0.6	0.605	0.61	0.615	0.62	0.625	0.63	0.635	0.64	0.645	0.65	0.655	0.66	0.665	0.67	0.675	0.68	0.685	0.69	0.695	0.7	0.705	0.71	0.715	0.72	0.725	0.73	0.735	0.74	0.745	0.75	0.755	0.76	0.765	0.77	0.775	0.78	0.785	0.79	0.795	0.8	0.805	0.81	0.815	0.82	0.825	0.83	0.835	0.84	0.845	0.85	0.855	0.86	0.865	0.87	0.875	0.88	0.885	0.89	0.895	0.9	0.905	0.91	0.915	0.92	0.925	0.93	0.935	0.94	0.945	0.95	0.955	0.96	0.965	0.97	0.975	0.98	0.985	0.99	0.995	1
0.5	1	1.00763	1.01522	1.02278	1.03029	1.03776	1.0452	1.05259	1.05995	1.06726	1.07453	1.08177	1.08896	1.09612	1.10323	1.11031	1.11734	1.12433	1.13129	1.1382	1.14507	1.15191	1.1587	1.16545	1.17217	1.17884	1.18548	1.19207	1.19863	1.20514	1.21162	1.21806	1.22445	1.23081	1.23714	1.24342	1.24966	1.25587	1.26203	1.26816	1.27426	1.28031	1.28633	1.29231	1.29825	1.30415	1.31002	1.31585	1.32165	1.32741	1.33313	1.33882	1.34447	1.35008	1.35566	1.36121	1.36672	1.37219	1.37764	1.38304	1.38842	1.39375	1.39906	1.40433	1.40957	1.41478	1.41995	1.42509	1.4302	1.43527	1.44032	1.44533	1.45031	1.45526	1.46018	1.46506	1.46992	1.47475	1.47954	1.48431	1.48905	1.49375	1.49843	1.50308	1.5077	1.51229	1.51686	1.52139	1.5259	1.53038	1.53484	1.53926	1.54366	1.54804	1.55239	1.55671	1.56101	1.56529	1.56954	1.57378	1.57799
0.505	0.998253	1	1.00177	1.00356	1.00538	1.00721	1.00907	1.01095	1.01285	1.01477	1.01672	1.01868	1.02067	1.02268	1.02471	1.02675	1.02882	1.03091	1.03302	1.03515	1.0373	1.03947	1.04166	1.04387	1.0461	1.04835	1.05062	1.0529	1.05521	1.05754	1.05988	1.06224	1.06463	1.06703	1.06945	1.07189	1.07435	1.07682	1.07932	1.08183	1.08437	1.08692	1.08949	1.09207	1.09468	1.09731	1.09995	1.10261	1.10529	1.10799	1.11071	1.11344	1.11619	1.11897	1.12176	1.12457	1.12739	1.13024	1.1331	1.13599	1.13889	1.14181	1.14475	1.14771	1.15068	1.15368	1.1567	1.15973	1.16278	1.16586	1.16895	1.17207	1.1752	1.17836	1.18153	1.18473	1.18795	1.19119	1.19445	1.19773	1.20104	1.20437	1.20772	1.2111	1.21451	1.21793	1.22139	1.22487	1.22839	1.23193	1.2355	1.23911	1.24275	1.24643	1.25015	1.25392	1.25774	1.26161	1.26556	1.26959	1.27378
0.51	0.996451	0.998214	1	1.00181	1.00364	1.00549	1.00737	1.00927	1.01119	1.01313	1.01509	1.01707	1.01908	1.02111	1.02315	1.02522	1.02731	1.02942	1.03155	1.0337	1.03587	1.03806	1.04027	1.0425	1.04475	1.04702	1.04931	1.05161	1.05394	1.05629	1.05865	1.06104	1.06344	1.06587	1.06831	1.07077	1.07325	1.07575	1.07827	1.0808	1.08336	1.08593	1.08852	1.09113	1.09376	1.09641	1.09907	1.10175	1.10446	1.10718	1.10992	1.11267	1.11545	1.11824	1.12105	1.12388	1.12673	1.1296	1.13248	1.13539	1.13831	1.14125	1.14421	1.14719	1.15019	1.1532	1.15624	1.1593	1.16237	1.16546	1.16858	1.17171	1.17486	1.17804	1.18123	1.18445	1.18768	1.19094	1.19422	1.19752	1.20084	1.20419	1.20756	1.21095	1.21437	1.21781	1.22128	1.22478	1.22831	1.23186	1.23545	1.23907	1.24272	1.24641	1.25014	1.25392	1.25774	1.26162	1.26558	1.26962	1.27381
0.515	0.994729	0.996464	0.998221	1	1.0018	1.00363	1.00547	1.00734	1.00923	1.01114	1.01307	1.01503	1.017	1.019	1.02102	1.02305	1.02511	1.02719	1.02929	1.03141	1.03355	1.03571	1.03789	1.04009	1.04231	1.04455	1.04681	1.04909	1.05139	1.0537	1.05604	1.05839	1.06077	1.06316	1.06558	1.06801	1.07046	1.07293	1.07542	1.07792	1.08045	1.08299	1.08556	1.08814	1.09074	1.09336	1.09599	1.09865	1.10132	1.10401	1.10673	1.10945	1.1122	1.11497	1.11775	1.12056	1.12338	1.12622	1.12908	1.13196	1.13486	1.13777	1.14071	1.14366	1.14664	1.14963	1.15264	1.15567	1.15872	1.16179	1.16488	1.168	1.17113	1.17428	1.17745	1.18064	1.18386	1.1871	1.19035	1.19363	1.19694	1.20027	1.20362	1.20699	1.21039	1.21382	1.21727	1.22075	1.22426	1.2278	1.23137	1.23498	1.23862	1.24229	1.24601	1.24977	1.25359	1.25746	1.2614	1.26543	1.26961
0.52	0.993045	0.99475	0.996478	0.998228	1	1.00179	1.00361	1.00545	1.00731	1.00919	1.0111	1.01302	1.01497	1.01693	1.01892	1.02093	1.02296	1.02501	1.02708	1.02917	1.03128	1.03341	1.03556	1.03773	1.03992	1.04213	1.04436	1.04661	1.04888	1.05117	1.05348	1.0558	1.05815	1.06052	1.0629	1.0653	1.06773	1.07017	1.07263	1.07511	1.07761	1.08012	1.08266	1.08521	1.08779	1.09038	1.09299	1.09562	1.09827	1.10093	1.10362	1.10632	1.10905	1.11179	1.11455	1.11733	1.12013	1.12294	1.12578	1.12863	1.13151	1.1344	1.13731	1.14024	1.1432	1.14617	1.14916	1.15217	1.15519	1.15824	1.16131	1.1644	1.16752	1.17065	1.1738	1.17697	1.18017	1.18339	1.18663	1.18989	1.19318	1.19649	1.19982	1.20318	1.20656	1.20997	1.21341	1.21688	1.22037	1.2239	1.22745	1.23104	1.23467	1.23833	1.24204	1.24579	1.24959	1.25346	1.25739	1.26141	1.26559
0.525	0.991494	0.993151	0.99483	0.996532	0.998255	1	1.00177	1.00355	1.00536	1.00719	1.00905	1.01092	1.01281	1.01473	1.01666	1.01861	1.02059	1.02258	1.0246	1.02664	1.02869	1.03077	1.03286	1.03498	1.03711	1.03926	1.04144	1.04363	1.04584	1.04807	1.05033	1.0526	1.05488	1.05719	1.05952	1.06186	1.06423	1.06661	1.06902	1.07144	1.07388	1.07634	1.07882	1.08131	1.08383	1.08636	1.08892	1.09149	1.09408	1.09669	1.09932	1.10197	1.10463	1.10732	1.11002	1.11275	1.11549	1.11825	1.12103	1.12383	1.12665	1.12949	1.13235	1.13523	1.13813	1.14104	1.14398	1.14694	1.14992	1.15292	1.15594	1.15898	1.16204	1.16513	1.16823	1.17136	1.17451	1.17768	1.18087	1.18409	1.18734	1.1906	1.1939	1.19721	1.20056	1.20393	1.20733	1.21075	1.21421	1.2177	1.22122	1.22478	1.22837	1.23201	1.23568	1.23941	1.24318	1.24702	1.25093	1.25493	1.25909
0.53	0.989733	0.991388	0.993066	0.994766	0.996489	0.998233	1	1.00179	1.0036	1.00543	1.00728	1.00916	1.01105	1.01297	1.01491	1.01687	1.01885	1.02085	1.02287	1.02491	1.02697	1.02905	1.03115	1.03327	1.03542	1.03758	1.03976	1.04196	1.04418	1.04642	1.04868	1.05096	1.05326	1.05558	1.05791	1.06027	1.06265	1.06504	1.06745	1.06989	1.07234	1.07481	1.0773	1.07981	1.08234	1.08489	1.08745	1.09004	1.09264	1.09527	1.09791	1.10057	1.10325	1.10595	1.10867	1.11141	1.11417	1.11694	1.11974	1.12255	1.12539	1.12824	1.13112	1.13401	1.13692	1.13986	1.14281	1.14578	1.14878	1.15179	1.15483	1.15788	1.16096	1.16406	1.16718	1.17032	1.17348	1.17667	1.17988	1.18311	1.18637	1.18965	1.19295	1.19629	1.19964	1.20303	1.20644	1.20988	1.21335	1.21685	1.22038	1.22395	1.22755	1.2312	1.23488	1.23862	1.2424	1.24624	1.25016	1.25417	1.25833
0.535	0.987254	0.989002	0.990774	0.992571	0.994392	0.996237	0.998107	1	1.00192	1.00386	1.00582	1.00781	1.00982	1.01185	1.01391	1.01599	1.01809	1.02021	1.02235	1.02452	1.02671	1.02892	1.03115	1.0334	1.03568	1.03797	1.04029	1.04263	1.04499	1.04736	1.04976	1.05218	1.05462	1.05708	1.05957	1.06207	1.06459	1.06713	1.06969	1.07227	1.07487	1.07748	1.08012	1.08278	1.08546	1.08815	1.09087	1.0936	1.09636	1.09913	1.10192	1.10473	1.10756	1.11041	1.11328	1.11616	1.11907	1.12199	1.12493	1.1279	1.13088	1.13388	1.13689	1.13993	1.14299	1.14606	1.14915	1.15227	1.1554	1.15855	1.16172	1.16491	1.16813	1.17136	1.17461	1.17788	1.18117	1.18448	1.18782	1.19117	1.19455	1.19795	1.20137	1.20481	1.20828	1.21178	1.21529	1.21884	1.22241	1.22601	1.22964	1.2333	1.23699	1.24072	1.24449	1.2483	1.25216	1.25607	1.26005	1.26411	1.26832
0.54	0.986487	0.988098	0.989732	0.991388	0.993066	0.994767	0.996489	0.998234	1	1.00179	1.0036	1.00543	1.00728	1.00915	1.01105	1.01296	1.0149	1.01685	1.01883	1.02083	1.02285	1.02488	1.02694	1.02902	1.03112	1.03324	1.03538	1.03754	1.03971	1.04191	1.04413	1.04637	1.04862	1.0509	1.0532	1.05551	1.05785	1.0602	1.06257	1.06497	1.06738	1.06981	1.07226	1.07473	1.07722	1.07973	1.08226	1.0848	1.08737	1.08995	1.09256	1.09518	1.09783	1.10049	1.10317	1.10587	1.10859	1.11133	1.11409	1.11687	1.11967	1.12249	1.12533	1.12819	1.13107	1.13397	1.13689	1.13983	1.1428	1.14578	1.14878	1.15181	1.15485	1.15792	1.16101	1.16412	1.16726	1.17042	1.1736	1.1768	1.18003	1.18329	1.18657	1.18987	1.19321	1.19656	1.19995	1.20337	1.20682	1.21029	1.21381	1.21735	1.22094	1.22456	1.22823	1.23194	1.23571	1.23954	1.24343	1.24743	1.25158
