	1.11	1.12	1.13	1.14	1.15	1.16	1.17	1.18	1.19	1.2	1.21	1.22	1.23	1.24	1.25	1.26	1.27	1.28	1.29	1.3	1.31	1.32	1.33	1.34	1.35	1.36	1.37	1.38	1.39	1.4	1.41	1.42	1.43	1.44	1.45	1.46	1.47	1.48	1.49	1.5	1.51	1.52	1.53	1.54	1.55	1.56	1.57	1.58	1.59	1.6	1.61	1.62	1.63	1.64	1.65	1.66	1.67	1.68	1.69	1.7	1.71	1.72	1.73	1.74	1.75	1.76	1.77	1.78	1.79	1.8	1.81	1.82	1.83	1.84	1.85	1.86	1.87	1.88	1.89	1.9	1.91	1.92	1.93	1.94	1.95	1.96	1.97	1.98	1.99	2	2.01	2.02	2.03	2.04	2.05	2.06	2.07	2.08	2.09	2.1
0.02	0.895639985	0.886671315	0.916632245	1.016324916	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000008	0.999999995	1.000000012	0.999999993	1.000000003	1.000000032	0.999999996	1.000000006	0.999999985	0.999999946	0.999999983	0.999999951	1.000000047	0.999999992	0.999999996	1.00000002	1.000000011	0.99999999	0.999999984	1.001669939	1.004192488	1.007549891	1.031463715	1.011264113	1.016261463	1.02321735	1.036402346	1.039376672	1.024707849	1.028825059	1.031738201	1.036204543	1.04090763	1.048224677	1.054499229	1.058412788	1.061033907	1.063658017	1.066287497	1.06892429	1.07156992	1.074225532	1.076891923	1.079569585	1.082258743	1.084959393	1.087671342	1.090394237	1.093127604	1.095870869	1.098623387	1.101384462	1.104153365	1.10692935	1.109711669	1.112499577	1.115292347	1.118089269	1.120889662	1.123692872	1.126498279	1.129305294	1.132113362	1.134921963	1.13773061	1.140538846	1.143346251	1.14615243	1.14895702	1.151759685	1.154560114	1.157358023	1.160153149	1.16294525	1.165734106	1.165153017	1.167910482	1.170665569	1.173418006	1.19085608
0.03	0.895639985	0.886671315	0.916632245	1.016039945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999997	1	1.000000001	0.999999999	1.000000004	1.000000001	1.000000011	0.999999979	1.000000008	0.999999994	1.000000032	0.999999966	0.999999972	1.000000018	1.000000007	0.999999944	1.00000004	0.999999994	1.000000029	1.000000007	1.000000038	0.999999996	1.007999045	0.999999973	1.004785984	1.011647011	1.01338895	1.011147494	1.008003363	1.024624446	1.019254544	1.02372131	1.029316433	1.029905257	1.032116607	1.032671219	1.035866039	1.045410096	1.047767973	1.050126472	1.044755776	1.057829803	1.053777357	1.060751693	1.061164283	1.06352492	1.065885032	1.070004373	1.07648512	1.082109979	1.087337329	1.090338186	1.085277441	1.087527817	1.089846109	1.092229214	1.094858607	1.099152728	1.103486878	1.115604052	1.117425624	1.119255606	1.121386389	1.123746471	1.12611355	1.128487797	1.130869304	1.133258092	1.135654114	1.138057274	1.140467421	1.142884366	1.145307885	1.147737722	1.150173599	1.152615218
0.04	0.895639985	0.886671315	0.916632245	1.015899832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1	1	0.999999999	0.999999996	0.999999995	0.999999995	0.999999998	1.000000002	1.000000001	0.999999995	1.000000008	0.99999998	1.000000009	0.999999961	0.999999976	1.000000026	0.999999971	1.000000021	0.999999974	0.999999997	1.000000032	1.000000006	1.000000048	1.000000016	1.000000042	1.000000044	0.999999993	1.001424168	1.00082624	1.007656117	1.007089195	1.009074431	1.034995031	1.017154459	1.018834515	1.025779703	1.017832741	1.041465833	1.026862781	1.041195087	1.041263777	1.042697708	1.043747301	1.088843549	1.048527271	1.040478129	1.050825196	1.057121059	1.059457328	1.061088612	1.061259077	1.071171165	1.073249898	1.063196874	1.077407022	1.07453243	1.079342858	1.081091221	1.084855056	1.08693289	1.087158714	1.100404004	1.104027563	1.095237101	1.097311022	1.099383961	1.11454286	1.11739296	1.115457851	1.112053949	1.102859172
0.05	0.895639985	0.886671315	0.916632245	1.015816513	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000002	1	1.000000001	1	1	1	1	1.000000001	1.000000001	1.000000001	1	0.999999995	0.999999993	1.000000005	1.000000002	1.000000002	0.999999988	1.000000009	0.999999998	1.000000029	0.999999983	0.999999983	0.999999981	1.000000028	1.000000028	0.999999979	1.000000003	1	0.999999955	1.010773609	1.00000004	1.00000003	0.999999962	0.999999969	1.000000053	1.005368306	1.012422513	1.000879867	1.015029124	1.011207304	1.016133325	1.016950537	1.004373735	1.021794788	1.018180496	1.04863043	1.037547906	1.033535018	1.041950065	1.036850313	1.038796487	1.050181297	1.029406478	1.054486082	1.072272258	1.056732661	1.068045739	1.062896821	1.062450739	1.067105654	1.069366055	1.06510306	1.082156984	1.083485542	1.086707082	1.087508239	1.089351046	1.091193704
0.06	0.895639985	0.886671315	0.916632245	1.015761277	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1.000000001	1.000000002	1.000000002	1.000000003	1.000000004	1.000000004	1.000000004	1.000000003	1.000000003	1.000000002	1.000000001	1.000000008	1.000000008	1	1.000000009	1.000000002	0.999999998	1.000000007	0.999999982	1.000000009	1.000000024	0.999999983	0.999999981	1	1.000000053	0.999999986	1.000000018	1.000000019	1.046337037	0.999999981	1.000000053	0.999999973	1.000000033	0.999999995	0.99999998	0.999999991	0.999999935	1.006238768	1.015726096	1.021081128	1.019183932	1.032722377	1.024846613	1.01738314	1.021186419	1.030299926	1.026957799	1.028016404	1.037495135	1.026933892	1.041565247	1.086907429	1.027230136	1.046849765	1.152090008	1.055312919	1.069917847	1.051678125	1.067421487
0.07	1.134167431	0.886671315	0.916632245	1.015721973	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1.000000001	1.000000003	1	1	1	1	1.000000001	1.000000001	1.000000001	1.000000001	1.000000001	1	0.999999993	1.000000001	1.000000006	1	1.000000009	1.000000005	1.000000002	1.000000006	0.999999998	1.000000003	1.000000001	1.000000017	1.000000003	0.999999993	0.999999989	0.999999983	1.000000008	1.000000016	0.999999983	1.000000033	0.999999972	1.000000011	0.999999982	0.999999982	0.999999992	0.999999959	1.000000046	0.999999989	1.000000012	1.008414556	1.000000029	1.008105608	0.999999953	1.016074557	1.001397785	1.01615866	1.018944353	1.016390062	1.015029792	1.027680961	1.018576975	1.037509471	1.022804527	1.011222959	1.035023252
0.08	1.131725593	1.098174002	0.916632245	1.015692577	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1	1.000000001	1.000000002	1.000000003	1	1	1	1	1	1	1	1	1	1.000000006	1.000000005	1.000000004	1.000000002	1.000000001	0.999999995	0.999999999	0.999999999	1	1	1	1.000000007	1.000000008	0.999999994	0.999999991	1	1.000000013	1.000000003	1.000000018	0.999999992	0.999999993	0.999999994	0.999999983	0.999999982	0.999999982	0.999999982	0.999999959	1.001129685	0.99999998	1.000000018	1.046889715	1.000748158	1.000000002	1.013665482	1.000000028	1.002843619	1.008647556	1.003512345	1.007927983
0.09	0.895639985	0.886671315	0.916632245	1.015669763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1	1	1	1.000000001	1.000000001	1.000000001	1.000000002	1.000000002	1.000000002	1.000000002	1.000000002	1.000000002	1.000000001	1.000000001	1.000000001	0.999999994	1.000000004	1	1	1	1	1	1	1.000000007	1.000000002	0.999999998	0.999999995	0.999999994	1	1.000000011	1.000000005	0.999999991	0.999999999	0.99999999	0.999999981	1.000000015	0.999999997	1.000000003	1.000000018	0.999999988	0.999999981	1.000000016	0.999999952	0.999999979	1.000000038	1.000000017	0.999999941
0.1	0.895639985	0.886671315	1.060618369	1.015651542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1	1.000000001	1.000000001	1	1	1	1	1	1	1	1	1	1	1	0.999999998	1.000000001	1.000000004	1	1	1	1	1	1	1	1	1.000000007	1.000000004	1.000000002	1.000000007	0.999999998	0.999999996	0.999999996	1.000000008	1.000000006	1.000000004	1.000000002	0.999999999	0.999999999	1.000000003	0.999999987	1	1	1	1.000000016	1.000000008	0.999999991	1.000000015
