	1.11	1.12	1.13	1.14	1.15	1.16	1.17	1.18	1.19	1.2	1.21	1.22	1.23	1.24	1.25	1.26	1.27	1.28	1.29	1.3	1.31	1.32	1.33	1.34	1.35	1.36	1.37	1.38	1.39	1.4	1.41	1.42	1.43	1.44	1.45	1.46	1.47	1.48	1.49	1.5	1.51	1.52	1.53	1.54	1.55	1.56	1.57	1.58	1.59	1.6	1.61	1.62	1.63	1.64	1.65	1.66	1.67	1.68	1.69	1.7	1.71	1.72	1.73	1.74	1.75	1.76	1.77	1.78	1.79	1.8	1.81	1.82	1.83	1.84	1.85	1.86	1.87	1.88	1.89	1.9	1.91	1.92	1.93	1.94	1.95	1.96	1.97	1.98	1.99	2	2.01	2.02	2.03	2.04	2.05	2.06	2.07	2.08	2.09	2.1
0.02	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1	1	0.999999999	0.999999996	0.999999995	0.999999995	0.999999998	1.000000002	1.000000001	0.999999995	1.000000008	0.99999998	1.000000009	0.999999961	0.999999976	1.000000026	0.999999971	1.000000021	0.999999974	0.999999997	1.000000032	1.000000006	1.000000048	1.000000016	1.000000042	1.000000044	0.999999993	1.001424168	1.00082624	1.007656117	1.007089195	1.009074431	1.034995031	1.017154459	1.018834515	1.025779703	1.017832741	1.041465833	1.026862781	1.041195087	1.041263777	1.042697708	1.043747301	1.088843549	1.048527271	1.040478129	1.050825196	1.057121059	1.059457328	1.061088612	1.061259077	1.071171165	1.073249898	1.063196874	1.077407022	1.07453243	1.079342858	1.081091221	1.084855056	1.08693289	1.087158714	1.100404004	1.104027563	1.095237101	1.097311022	1.099383961	1.11454286	1.11739296	1.115457851	1.112053949	1.102859172
0.03	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1.000000001	1.000000002	1.000000002	1.000000003	1.000000004	1.000000004	1.000000004	1.000000003	1.000000003	1.000000002	1.000000001	1.000000008	1.000000008	1	1.000000009	1.000000002	0.999999998	1.000000007	0.999999982	1.000000009	1.000000024	0.999999983	0.999999981	1	1.000000053	0.999999986	1.000000018	1.000000019	1.046337037	0.999999981	1.000000053	0.999999973	1.000000033	0.999999995	0.99999998	0.999999991	0.999999935	1.006238768	1.015726096	1.021081128	1.019183932	1.032722377	1.024846613	1.01738314	1.021186419	1.030299926	1.026957799	1.028016404	1.037495135	1.026933892	1.041565247	1.086907429	1.027230136	1.046849765	1.152090008	1.055312919	1.069917847	1.051678125	1.067421487
0.04	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1	1.000000001	1.000000002	1.000000003	1	1	1	1	1	1	1	1	1	1.000000006	1.000000005	1.000000004	1.000000002	1.000000001	0.999999995	0.999999999	0.999999999	1	1	1	1.000000007	1.000000008	0.999999994	0.999999991	1	1.000000013	1.000000003	1.000000018	0.999999992	0.999999993	0.999999994	0.999999983	0.999999982	1.001800336	1.000000046	0.999999959	1.001129685	0.99999998	1.000000018	1.046889715	1.000748158	1.000000002	1.013665482	1.000000028	1.002843619	1.008647556	1.003512345	1.007927983
0.05	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1	1.000000001	1.000000001	1	1	1	1	1	1	1	1	1	1	1	0.999999998	1.000000001	1.000000004	1	1	1	1	1	1	1	1	1.000000007	1.000000004	1.000000002	1.000000007	0.999999998	0.999999996	0.999999996	1.000000008	1.000000006	1.000000004	1.000000002	0.999999999	0.999999999	1.000000003	0.999999987	1	1	1	1.000000016	1.000000008	0.999999991	1.000000015
0.06	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000000001	1	1	1	1	1	1	1	1	1	1.000000001	1.000000001	1.000000001	1.000000001	1.000000002	1.000000002	1.000000002	1.000000002	1.000000002	1.000000002	1.000000002	1.000000001	1.000000001	1.000000001	1	0.999999998	1	0.999999999	0.999999999	1	1	1	1	1	1	1	1	1	1	1.000000006	1.027254884	0.999999994
0.07	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000001174	1.000134062	1.000260924	1.000382068	1.00050104	1.000613298	1.000713987	1.000814982	1.000911548	1.001003902	1.00109225	1.001176787	1.001257695	1.00133515	1.001409316	1.00148035	1.001548398	1.001613602	1.001676095	1.001736002	1.001793443	1.001848532	1.001901376	1.001952077	1.002000733	1.002047437	1.002092275	1.00213533	1.002176683	1.002216409	1.002254578	1.00229126	1.002326518	1.002360415	1.002582976	1.002615566
0.08	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00043054	1.000944991	1.001435536	1.001903441	1.002349893	1.002776011	1.003182848	1.003571397	1.003942591	1.004297312	1.004636391	1.004960611	1.005270712	1.005567393	1.005851312	1.006123094	1.006383328	1.006632571	1.006871349	1.007100162	1.007319482	1.007529755	1.007731406	1.007924835	1.008110423	1.00828853	1.008462458	1.008623654	1.008781304	1.00893274	1.00907824	1.00921807	1.009352478	1.009481704	1.009605974	1.009725504	1.009840498	1.009951153	1.010057653	1.010160175	1.010258889	1.010360761	1.010453945	1.01054398	1.010630997	1.010715111	1.010796428	1.010875041	1.010951032	1.011024472	1.011095273	1.011163436	1.011229242	1.011292752	1.01353869	1.011413101	1.011470043	1.011524895
0.09	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000272691	1.00113022	1.00194966	1.002732968	1.003481986	1.004198449	1.004883994	1.005540162	1.006168406	1.0067701	1.007346539	1.007898945	1.008428475	1.008936223	1.009423221	1.009890448	1.010338828	1.010769239	1.01118251	1.011579428	1.011960738	1.012327147	1.012679326	1.013017911	1.013343508	1.013656688	1.013957998	1.014247955	1.014527051	1.014795756	1.015054513	1.015303747	1.01554386	1.015775238	1.015998245	1.01621323	1.016420524	1.016620444	1.016813293	1.016999356	1.017178909	1.017352214	1.017523082	1.017686167	1.017837083	1.017987784	1.018133379	1.018274068	1.018410039	1.018541475	1.018668549	1.018791429	1.018910272	1.019025232	1.019136454	1.019244078	1.019348238	1.019449061	1.019546671	1.019641185	1.019732716	1.019821372	1.019907258	1.019990471	1.020071109
0.1	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.000760666	1.001874584	1.002941879	1.003964843	1.004945639	1.005886308	1.006788776	1.007654862	1.008486288	1.009284678	1.01005157	1.010788422	1.011496609	1.012177438	1.012832146	1.013461905	1.014067828	1.014650969	1.015212329	1.015752861	1.016273467	1.016775005	1.017258291	1.017724101	1.018173173	1.018606209	1.019023877	1.019426814	1.019815627	1.020190893	1.020553163	1.020902962	1.02124079	1.021567125	1.021882423	1.02218712	1.022481631	1.022766353	1.023041665	1.023307929	1.023565492	1.023814686	1.024055827	1.024289219	1.024515151	1.024733902	1.024945736	1.02515091	1.025349666	1.025542239	1.025728852	1.025909721	1.02608505	1.026255039	1.026419876	1.026579742	1.026734813	1.026885256	1.027038352	1.027181746	1.027321239	1.027456983	1.027588788	1.027716831	1.027821503	1.027940208	1.028055523	1.028167563
