10505	10742	10626	10528	10647	10739	10801	10754	10700	10565	10569	10681	10393	10655	10444	11001	10337	10472	10773	10721	10832	10605	10630	10571	10747	2733	2934	2871	3071	2884	2846	2701	2530	2702	2912	2672	2537	3138	3006	3076	2652	2778	3190	2641	2593	2869	2722	2822	2815	2737	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.598419	0.650729	0.618308	0.654285	0.629993	0.60844	0.599017	0.68114	0.608538	0.628278	0.625989	0.576138	0.659417	0.582413	0.663822	0.655251	0.595183	0.612347	0.5888	0.629987	0.606721	0.600722	0.624582	0.587521	0.55732	
8474	8118	7907	8156	8046	8572	8001	7908	8364	7845	8232	8415	8232	7920	8143	8148	7971	8144	7955	8267	8212	7894	7958	8174	7950	5160	5761	6589	6565	5893	6032	6053	6910	5673	6251	5655	5986	5850	6683	5434	6681	6155	5455	6572	5026	5393	5302	5160	5365	6072	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.731727	0.717134	0.693647	0.876552	0.753697	0.739824	0.792504	0.783573	0.760265	0.704078	0.776589	0.699587	0.848424	0.724487	0.726631	0.706617	0.725476	0.780667	0.724126	0.703691	0.715588	0.799228	0.80142	0.730206	0.714136	
7841	7802	7480	7815	8058	8285	7405	7912	7925	8083	7368	7663	7656	8033	7613	7697	8208	7900	7916	7765	7935	7950	7712	8034	8024	7021	5758	6860	5536	6103	5730	6346	6793	6225	5306	6991	6569	6953	6471	6315	6760	6309	5848	6466	6557	6132	5645	5998	5960	5755	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.661419	0.605624	0.695838	0.631601	0.690353	0.663372	0.708327	0.618745	0.637569	0.691076	0.69839	0.7182	0.639326	0.671113	0.692176	0.626849	0.631305	0.641446	0.696153	0.603605	0.648474	0.631054	0.637934	0.701542	0.630416	
7696	7387	7511	7636	7654	8083	7610	7817	7878	8157	8091	7637	7857	7705	7640	7604	7728	7452	7499	8199	7498	8120	7545	7402	7385	6825	7182	7179	6364	5910	5417	5761	5859	5608	5487	6213	6808	5016	6044	6249	5812	6828	6730	8593	7103	6397	5476	5813	6436	5622	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.517659	0.566367	0.541228	0.535134	0.552022	0.441582	0.487803	0.536331	0.551153	0.484578	0.534837	0.591852	0.529661	0.472273	0.502407	0.603341	0.541501	0.481072	0.526324	0.498745	0.568142	0.562223	0.517014	0.51773	0.494792	
7501	7014	7966	8147	7779	7190	7940	7799	7076	7469	7653	7948	7963	7268	7241	7523	7708	7790	8062	7676	7886	7604	8251	7321	8138	5769	6709	4994	5837	8150	5149	6604	5982	6696	7759	6875	4971	5647	5654	7034	6993	5339	6501	5397	6707	5758	5549	6064	8143	5427	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.373735	0.396854	0.401624	0.386712	0.441041	0.442013	0.380167	0.417807	0.46841	0.484824	0.424581	0.443649	0.388033	0.533841	0.43573	0.424533	0.449432	0.472823	0.419632	0.453634	0.413978	0.459831	0.403271	0.412907	0.431382	
7498	7873	7276	7585	7825	7279	7118	8035	7732	7421	7961	7090	7538	7820	7314	7754	7804	7397	7689	7816	7660	7035	7822	7483	7189	7474	5150	7026	7110	5914	7924	6522	6139	5688	8784	6320	8381	6291	6074	7094	7394	5561	7986	7342	5579	6916	7708	7374	8140	8496	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.344528	0.335302	0.330788	0.393764	0.340327	0.328855	0.376943	0.383643	0.38991	0.329996	0.338989	0.392531	0.352978	0.289359	0.323045	0.350655	0.325064	0.300894	0.380034	0.359933	0.348353	0.31011	0.330379	0.361212	0.418968	
7981	7748	7555	8130	7007	8572	7149	7307	8039	7493	7736	6990	7296	7175	7316	7531	7816	8141	8116	7657	7444	7569	7797	7778	7637	6090	5231	8118	4338	6483	5549	5924	8454	8010	7945	5985	8866	7375	7052	6422	6144	5945	6243	6162	6491	6317	6852	9679	6677	5887	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.2948	0.265276	0.283939	0.300174	0.270993	0.250224	0.245662	0.241045	0.28823	0.26898	0.332485	0.2636	0.222301	0.267632	0.266503	0.264898	0.308987	0.33583	0.236858	0.269165	0.292209	0.270952	0.289848	0.264771	0.270139	
7600	8367	7922	7449	7662	7860	6865	7562	7852	8152	7598	7995	7208	8050	7315	7426	8228	7736	7537	8210	8131	7305	7642	7255	7986	6552	6395	7138	8731	5391	7649	9027	6090	6454	8036	6549	6075	7425	7198	7389	7382	6146	6926	7006	5519	6028	5474	8453	6663	6251	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.207034	0.215808	0.221084	0.237698	0.284213	0.196545	0.204102	0.24294	0.234343	0.250009	0.231336	0.370819	0.252386	0.297712	0.207556	0.230675	0.212915	0.220993	0.227172	0.245966	0.209458	0.237536	0.25038	0.251982	0.184933	
10158	10104	10275	10272	10208	9929	10168	9933	10192	10310	9829	10600	10125	9614	9974	10265	10087	10162	10390	10054	10127	10238	10205	10237	10315	3408	3124	2909	2697	3514	3187	3095	3289	3231	3072	3480	2579	2742	3653	3239	2953	2865	2870	3084	3110	2855	3479	3156	2956	3225	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.572937	0.63388	0.613415	0.624738	0.567388	0.651993	0.693637	0.667376	0.564746	0.570927	0.697087	0.539395	0.706604	0.733602	0.580711	0.541908	0.611369	0.589716	0.588655	0.705805	0.574686	0.637269	0.571939	0.583015	0.674705	
8236	7798	7899	7916	7904	8129	7910	8367	8041	8032	7391	7872	7763	8668	8080	7849	8169	8104	8440	8193	8551	7968	7873	8265	8040	5036	5231	5588	5510	5555	5588	5592	4688	4411	4913	6167	4276	6801	6132	4562	5723	3453	5102	5134	4771	4510	4938	5550	4470	5720	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.75567	0.828449	0.75968	0.684784	0.739265	0.714895	0.697478	0.778806	0.799891	0.749692	0.725794	0.677298	0.793927	0.679189	0.70226	0.760181	0.799698	0.721897	0.724676	0.771098	0.673434	0.697599	0.734263	0.829635	0.803976	
