11705	11546	11486	11467	11681	11408	11493	11571	11473	11796	11464	11618	11638	11660	11536	11512	11534	11554	11601	11360	11583	11569	11651	11596	11355	1638	1967	2293	2189	2150	2402	2101	1979	2134	1657	2199	2067	2020	1954	1995	2043	2166	2100	2002	2190	2201	1966	1932	2097	2375	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.545029	0.635561	0.61279	0.63751	0.577155	0.612283	0.616854	0.564802	0.617421	0.636925	0.644476	0.602551	0.597736	0.614557	0.609334	0.605896	0.599648	0.648174	0.617622	0.655416	0.560609	0.636048	0.572036	0.60859	0.628972	
9261	9049	9155	9089	8976	9226	9265	9112	9267	9096	8931	9206	9123	9091	9058	9131	9139	9052	9078	9013	9226	9244	9133	8855	9018	6113	6470	6688	6977	7664	6525	6714	6833	6253	6422	7422	6608	7090	6573	6914	6983	7111	6870	6976	7053	6370	6320	6738	7767	6251	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.762032	0.767935	0.784105	0.752743	0.78833	0.751991	0.781684	0.749001	0.758724	0.77599	0.783375	0.777224	0.760667	0.760757	0.754135	0.789205	0.737344	0.755118	0.761323	0.759756	0.790844	0.79524	0.749286	0.775178	0.778979	
7936	8182	7933	8002	7947	8099	8281	8044	8073	7950	8066	8287	8246	8081	7998	8118	8178	8070	8256	8067	8096	8068	7920	8000	8100	9277	9749	10872	10074	9957	8733	9781	10098	9069	10314	9744	8908	9684	9852	9943	9293	8868	10433	10438	9941	9407	9586	9546	9885	9579	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.835087	0.815243	0.847444	0.799911	0.873739	0.830264	0.817133	0.842321	0.834235	0.849521	0.822132	0.836345	0.840905	0.830494	0.843937	0.813548	0.811128	0.834054	0.842469	0.847436	0.826617	0.873055	0.873262	0.826923	0.824095	
7526	7757	7672	7691	7782	7677	7719	7721	7794	7547	7867	7757	7708	7669	7624	7360	7652	7606	7730	7644	7756	7559	7774	7666	7721	11950	9760	10747	11848	10581	10995	9506	10632	9562	11030	8879	10542	10026	10456	11330	12344	10583	11633	10406	11141	10551	10418	10148	10111	10183	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.857995	0.867441	0.835224	0.793228	0.81581	0.804329	0.868134	0.849855	0.836224	0.809493	0.831422	0.850562	0.798547	0.833735	0.80377	0.892278	0.853575	0.824067	0.828741	0.85665	0.820159	0.832638	0.831909	0.851805	0.839796	
7591	7564	7800	7767	7549	7761	7656	7824	7630	7604	7856	7777	7444	7867	7491	7718	7695	7644	7440	7790	7412	7640	7689	7629	7553	11292	10583	10694	10639	10189	11029	10440	10469	11322	11095	9862	9522	13047	10412	11148	11502	10618	11463	12158	11427	11237	9414	11853	9969	10532	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.747711	0.775874	0.804792	0.747116	0.802652	0.773298	0.766059	0.774385	0.751998	0.772609	0.73835	0.770445	0.749998	0.797523	0.794961	0.824339	0.812703	0.73992	0.822487	0.801003	0.788195	0.792516	0.775418	0.810067	0.788105	
7764	7738	7812	7714	7700	7514	7397	7925	7622	7501	7583	7666	7552	7650	7538	7534	7295	7437	7459	7834	7553	7423	7558	7516	7555	12382	10558	11005	11106	10195	11158	12003	8603	11799	10744	10381	9579	11378	9892	10447	11438	11926	9874	11103	10778	11557	11956	13247	10950	11674	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.74784	0.730732	0.723458	0.663386	0.716019	0.709459	0.720147	0.734093	0.670081	0.716795	0.715406	0.701347	0.720398	0.631005	0.751544	0.709494	0.737839	0.681827	0.718723	0.668181	0.742647	0.760409	0.657534	0.642726	0.689717	
7306	7486	7639	7508	7628	7178	7506	7563	7462	7470	7812	7675	7379	7464	7754	7371	7609	7685	7504	7244	7581	7305	7503	7698	7429	11263	11650	11256	12927	12523	12500	11815	10769	10673	11415	10925	12845	11812	10972	9472	12843	10826	11375	10873	11629	12771	11439	11444	9962	11121	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.586203	0.574489	0.572529	0.591412	0.579086	0.538672	0.568199	0.560697	0.580503	0.538907	0.544096	0.560955	0.574614	0.611125	0.572692	0.620632	0.558952	0.563547	0.543886	0.619759	0.555574	0.515213	0.596108	0.572505	0.502723	
7801	7357	7326	7354	7246	7449	7093	7947	7764	7433	7486	7640	7395	7595	7478	7275	7524	7628	7718	7497	7697	7531	7661	7375	7561	10219	12566	13151	11510	9778	10141	11568	9246	11957	13694	11478	10470	11766	12483	11842	13402	10771	11704	11773	10956	10943	10004	11669	11754	13527	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.448398	0.500271	0.414613	0.45427	0.497926	0.45678	0.463044	0.447362	0.503943	0.485016	0.490727	0.456774	0.432433	0.442241	0.465207	0.4888	0.48124	0.493361	0.466945	0.482204	0.491997	0.554452	0.5256	0.472531	0.419054	
11091	11175	11236	11161	11188	11158	11041	11391	11281	11107	11028	10876	10991	11264	11100	10974	11064	11096	10908	11052	11164	11006	11035	10955	11103	2620	2200	2287	2327	2410	2153	2457	1998	2348	2616	2747	2578	2491	2396	2499	2673	2765	2473	2690	2645	2441	2769	2667	2460	2606	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.605146	0.653584	0.607533	0.555389	0.570967	0.590094	0.647534	0.61063	0.570216	0.644398	0.616152	0.600792	0.624662	0.634813	0.641468	0.576439	0.636478	0.655654	0.649399	0.63509	0.658021	0.626534	0.631741	0.655238	0.615026	
8446	8716	8564	8708	8306	8687	8642	8727	8681	8621	8535	8399	8834	8732	8620	8620	8592	8632	8648	8568	8648	8514	8665	8785	8719	7940	7015	6952	7246	7345	7203	7325	6749	6583	7303	7816	7716	6893	7133	7345	7181	6916	6944	7820	7039	7563	7568	7293	7204	7116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.789979	0.782846	0.790135	0.813134	0.806866	0.786494	0.80415	0.779091	0.78968	0.777967	0.768245	0.805474	0.764235	0.775028	0.751012	0.777867	0.784713	0.779608	0.79012	0.768517	0.786134	0.808542	0.785866	0.78151	0.765341	
