10576	10435	10728	10677	10634	10582	10625	10735	10734	10578	10806	10675	10642	10860	10758	10779	10701	10649	10914	10762	10856	10654	10795	10691	10680	3428	3634	3240	3527	3369	3546	3529	3324	3311	3225	3363	3403	3475	3190	3149	3019	3611	3384	3128	3255	3253	3744	3127	3234	3439	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.704084	0.720889	0.66277	0.669734	0.675119	0.681045	0.725297	0.639026	0.654038	0.685146	0.641227	0.707096	0.674175	0.671181	0.640509	0.676553	0.683371	0.66502	0.658113	0.709042	0.672316	0.687045	0.66246	0.71105	0.672962	
9844	9613	9728	9645	9605	9424	9533	9703	9639	9476	9491	9454	9627	9810	9556	9672	9455	9496	9566	9500	9734	9607	9628	9661	9597	4767	5522	5394	5641	5186	5815	5177	5484	5148	5940	5743	5706	5532	5193	6026	5089	5683	5697	5725	5595	5481	5226	5069	5232	5469	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.760982	0.715158	0.736426	0.7333	0.746816	0.751345	0.752105	0.739907	0.711925	0.753423	0.779567	0.754454	0.788146	0.709623	0.747532	0.761325	0.757344	0.735282	0.756466	0.743577	0.719598	0.737884	0.717438	0.729801	0.774962	
9535	9828	9535	9536	9817	9440	9534	9511	9496	9791	9571	9458	9665	9482	9635	9655	9616	9501	9272	9505	9584	9416	9850	9541	9562	4466	3972	4121	4211	3408	4087	3897	4104	4383	3910	3728	3960	4039	4183	4278	3518	3637	4361	4510	4138	3908	3860	4019	4442	3910	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.723081	0.678558	0.663238	0.659346	0.691614	0.682112	0.714846	0.713558	0.658123	0.65776	0.693551	0.757671	0.695192	0.69164	0.672607	0.720505	0.683311	0.660836	0.744872	0.661166	0.722148	0.678307	0.711934	0.720222	0.685835	
8502	8820	8427	8413	8298	8460	8703	8568	8417	8529	8436	8552	8572	8599	8259	8381	8552	8249	8377	8467	8504	8469	8450	8480	8643	5720	4779	6036	5482	5963	5201	5155	5237	5075	5472	5283	5312	4885	5498	5324	5178	5196	5119	5492	5072	5621	4444	5301	5135	5205	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.800105	0.743548	0.79242	0.780484	0.799088	0.77036	0.786384	0.770783	0.731423	0.77118	0.775785	0.757621	0.714816	0.797833	0.755577	0.740586	0.770984	0.770449	0.774857	0.795447	0.782574	0.74846	0.741572	0.738209	0.739705	
9614	9456	9188	9449	9140	9270	9246	9464	9208	9364	9346	9509	9323	9286	8894	9119	9531	9383	9227	9430	9351	9395	9265	9366	9549	3879	4544	4605	3939	3933	4516	4143	3781	4427	3831	4298	3910	3907	4206	4409	4032	4057	3943	4166	4220	4149	3987	4033	4153	3639	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.668085	0.654026	0.684486	0.701073	0.681757	0.664949	0.698324	0.791332	0.696422	0.639213	0.708422	0.674004	0.770059	0.730103	0.756354	0.754279	0.704335	0.716523	0.62507	0.764624	0.763254	0.626909	0.679068	0.709093	0.654092	
8434	8485	8524	8355	8212	8049	8171	8387	8256	8341	8102	8383	8594	8485	8376	8301	8276	8554	8521	8576	8222	8229	8374	8162	8359	5007	5246	5306	5260	5567	5849	5851	5399	5145	4594	5440	5591	4619	5145	4846	4935	5332	5694	5120	5703	5558	5734	5178	5313	4797	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.728741	0.758063	0.686041	0.766511	0.789033	0.745113	0.765228	0.70672	0.770108	0.783613	0.665766	0.774733	0.775665	0.754339	0.763086	0.771447	0.771423	0.748232	0.728972	0.750982	0.806561	0.763777	0.817516	0.75722	0.768288	
9416	9322	9193	9618	9139	9106	9222	9228	9248	8916	9260	8956	9088	9371	9265	9417	9110	9130	8991	9142	9375	9027	9267	9108	9277	3500	3774	3809	4152	4093	3865	4102	3363	4008	4302	4143	4157	4374	4127	3898	3255	4349	3990	3978	3937	4116	3862	3299	4214	4236	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.707176	0.680871	0.729618	0.645382	0.682183	0.767569	0.652175	0.68693	0.726154	0.788756	0.700341	0.757281	0.706134	0.689919	0.667141	0.761277	0.732494	0.770052	0.734517	0.647231	0.693683	0.699974	0.688904	0.723402	0.6331	
8632	8262	8186	8403	7783	8344	8274	8208	8067	8253	7886	8708	8111	7991	8218	7921	8238	8130	8158	8237	8273	8085	8132	9038	8286	5704	5119	4452	4778	5137	4337	5206	4095	4965	5127	5532	4356	5030	4785	4929	5520	4549	4941	5256	4074	5451	5393	4756	4488	5346	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.729943	0.689888	0.747514	0.782889	0.669736	0.738651	0.905686	0.756317	0.706199	0.766788	0.708222	0.762004	0.878734	0.85956	0.807415	0.774289	0.797389	0.783651	0.896205	0.82379	0.729994	0.777292	0.730729	0.778563	0.807398	
10658	10786	10677	10795	10576	10581	10734	10576	10654	10709	10817	10584	10741	10888	10523	10714	10765	10606	10714	10646	10822	10780	10645	10529	10764	3541	3546	3310	3287	3606	3579	3069	3392	3402	3418	3340	3467	3136	3104	3763	3351	3303	3504	3105	3526	3283	3411	3401	3336	3557	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.679342	0.672113	0.654441	0.634489	0.706015	0.750021	0.662157	0.690168	0.645151	0.659695	0.659747	0.717594	0.698019	0.690344	0.700592	0.632295	0.644407	0.700542	0.65992	0.736652	0.649199	0.674716	0.693397	0.642703	0.676813	
9574	9620	9762	9472	9638	9485	9596	9510	9552	9682	9540	9704	9747	9631	9562	9548	9586	9398	9738	9602	9752	9507	9634	9771	9429	5205	5750	5590	5931	5436	5942	5657	5911	5465	5003	5741	5094	5333	5227	5135	5783	5569	5684	4797	5456	5199	5630	5318	4856	5693	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.743296	0.732032	0.770865	0.749175	0.723333	0.752295	0.760509	0.772591	0.773573	0.737001	0.772525	0.749037	0.721066	0.740883	0.748694	0.76193	0.744341	0.755718	0.720396	0.767208	0.708852	0.762466	0.730043	0.746758	0.723571	
