cmax	0.1	0.3	0.5	1	0.1	0.3	0.5	1
5	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0	0
30	0.04	0	0	0	0	0	0	0
40	0.76	0.08	0	0	0.36	0	0	0
50	0.96	0.16	0.04	0	0.96	0	0	0
5	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0	0
30	0	0	0	0	0	0	0	0
40	0.48	0.84	0.44	0.12	0.2	0.6	0.04	0
50	1	1	0.84	0.12	1	1	0.12	0
