cmax	0.1	0.3	0.5	1	0.1	0.3	0.5	1
5	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0	0
30	0.28	0	0	0	0.04	0	0	0
40	0.96	0.04	0	0	0.92	0	0	0
50	1	0.2	0	0	1	0	0	0
5	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0	0
30	0	0.04	0	0	0	0	0	0
40	1	1	0.88	0.04	1	1	0.72	0
50	1	1	1	0.56	1	1	1	0
