	0	0.02	0.04	0.06	0.08	0.1	0.12	0.14	0.16	0.18	0.2	0.22	0.24	0.26	0.28	0.3	0.32	0.34	0.36	0.38	0.4	0.42	0.44	0.46	0.48	0.5	0.52	0.54	0.56	0.58	0.6	0.62	0.64	0.66	0.68	0.7	0.72	0.74	0.76	0.78	0.8	0.82	0.84	0.86	0.88	0.9	0.92	0.94	0.96	0.98
1000	0	0	0	0	0	0	0	0	0	0	0	0.0428571	0.671429	1	0.928571	0.185714	0.0142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171429	0.885714	0.985714	0.571429	0.242857	0.0142857	0	0	0	0	0	0	0	0
2000	0	0	0	0	0	0	0	0	0	0	0	0.0594059	0.445545	1	0.554455	0.029703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227723	0.861386	0.584158	0.178218	0.019802	0	0	0	0	0	0	0	0
3000	0	0	0	0	0	0	0	0	0	0	0.00990099	0.0693069	0.356436	1	0.49505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0693069	0.960396	0.683168	0.217822	0.049505	0.019802	0.029703	0	0	0	0	0	0
4000	0	0	0	0	0	0	0	0	0	0	0	0.049505	0.326733	1	0.574257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.554455	0.851485	0.326733	0.118812	0.0891089	0.0693069	0	0	0	0	0	0
5000	0	0	0	0	0	0	0	0	0	0	0	0.0210526	0.178947	1	0.915789	0.0105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273684	0.810526	0.305263	0.157895	0.189474	0.242105	0.105263	0	0	0	0	0
6000	0	0	0	0	0	0	0	0	0	0	0	0	0.0598291	0.487179	1	0.0683761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034188	0.119658	0.290598	0.555556	0.555556	0.119658	0.042735	0.042735	0.00854701	0.034188
7000	0	0	0	0	0	0	0	0	0	0	0.0126582	0	0.0126582	0.379747	0.746835	0.0949367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0253165	0.259494	1
8000	0	0	0	0	0	0	0	0	0	0	0	0	0.0368421	0.331579	0.647368	0.0789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00526316	0.00526316	1
9000	0	0	0	0	0	0	0	0	0	0	0	0.010929	0.0546448	0.284153	0.743169	0.0874317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00546448	1
10000	0	0	0	0	0	0	0	0	0	0	0	0	0.0380435	0.25	0.788043	0.0815217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163043	1
11000	0	0	0	0	0	0	0	0	0	0	0	0.011236	0.0337079	0.297753	0.820225	0.0786517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00561798	1
12000	0	0	0	0	0	0	0	0	0	0	0	0.0168539	0.0280899	0.213483	0.91573	0.0730337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
13000	0	0	0	0	0	0	0	0	0	0	0	0	0.00473934	0.180095	0.701422	0.00947867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
