0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.624018	0.627085	0.630421	0.61625	0.617832	0.613292	0.637245	0.597038	0.627295	0.62609	0.646101	0.643906	0.634687	0.635959	0.621214	0.613617	0.597628	0.629433	0.649834	0.653845	0.639892	0.651692	0.628583	0.619976	0.625325	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.802678	0.78862	0.807245	0.788234	0.778017	0.811608	0.780178	0.790389	0.756393	0.817106	0.802768	0.781049	0.775501	0.793652	0.801121	0.777249	0.809268	0.776444	0.824244	0.792195	0.775271	0.779836	0.792938	0.767911	0.812892	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.906498	0.88935	0.894795	0.873929	0.850903	0.883775	0.864874	0.886452	0.873588	0.905652	0.874514	0.903828	0.872783	0.928652	0.873068	0.916788	0.842176	0.885729	0.877612	0.883078	0.885515	0.882657	0.865239	0.888787	0.845639	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.920138	0.935661	0.979763	0.914783	0.959668	0.954085	0.925155	0.954245	0.93947	0.844489	0.945146	0.914761	0.895671	0.922861	0.934446	0.95629	0.934129	0.94583	0.943872	0.923413	0.915889	0.937082	0.976309	0.942647	0.923674	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.982919	0.83927	0.971017	0.912059	0.954796	0.965301	0.937014	0.973846	0.968116	0.901519	0.884163	0.890899	0.936366	0.918448	0.921467	0.889931	0.978095	0.906684	0.974725	0.942452	0.864734	0.949443	0.889384	0.955992	0.956093	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.809354	0.888567	0.926535	0.796639	0.84305	0.910767	0.954831	0.880733	0.7671	0.856858	0.887675	0.900579	0.821984	0.949171	0.79545	0.944784	0.911746	0.931237	0.867897	0.948274	0.811136	0.886156	0.948751	0.93634	0.865079	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.891066	0.738184	0.838075	0.960023	0.8123	0.784031	0.890907	0.807519	0.841725	0.814605	0.939042	0.909208	0.876894	0.785976	0.824953	0.78116	0.983208	0.915487	0.899754	0.897702	0.972997	0.766261	0.744463	0.844247	0.960773	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.744697	0.718393	0.930625	0.76581	0.698649	0.663204	0.873225	0.795515	0.712609	0.884261	0.948522	0.913468	0.788925	0.974017	0.962136	0.970451	0.909419	0.926471	0.760523	0.792825	0.873451	0.816356	0.783902	0.865823	0.962056	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.648848	0.618451	0.620081	0.630464	0.636629	0.609388	0.616144	0.64853	0.63769	0.629466	0.607263	0.625545	0.650728	0.623213	0.623882	0.625266	0.621471	0.641884	0.620337	0.59408	0.644386	0.622489	0.65129	0.611096	0.634298	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.814921	0.838256	0.810703	0.768019	0.794235	0.803216	0.808457	0.814721	0.764683	0.792266	0.831705	0.78373	0.804417	0.789965	0.784472	0.754171	0.788787	0.788029	0.820768	0.814036	0.839375	0.87096	0.828736	0.791395	0.763623	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.907444	0.936253	0.902056	0.939442	0.911913	0.817993	0.962822	0.909377	0.875166	0.829645	0.895664	0.841434	0.873283	0.834658	0.852354	0.905367	0.89939	0.895245	0.966115	0.894871	0.853648	0.945115	0.960754	0.924665	0.855563	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.836741	0.96603	0.851875	0.845536	0.9107	0.974963	0.873406	0.958903	0.864674	0.927669	0.918694	0.840403	0.954043	0.892347	0.853746	0.807183	0.841578	0.961802	0.852461	0.812928	0.955783	0.917354	0.88017	0.846887	0.770919	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.728795	0.9336	0.961175	0.831009	0.911338	0.859168	0.97236	0.83284	0.874647	0.958773	0.882706	0.769825	0.966922	0.96314	0.816109	0.861419	0.950779	0.775738	0.929277	0.875278	0.878221	0.728089	0.812141	0.96255	0.849829	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.866672	0.936232	0.909526	0.914244	0.919404	0.759313	0.626103	0.871714	0.699712	0.67793	0.821439	0.877408	0.798783	0.824385	0.840279	0.648322	0.681269	0.930429	0.955368	0.805755	0.817064	0.74787	0.716477	0.739726	0.964569	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.967188	0.727361	0.940792	0.707715	0.771955	0.63242	0.915285	0.616248	0.934271	0.904615	0.793585	0.899654	0.743066	0.945842	0.956878	0.859989	0.749893	0.627704	0.608571	0.956869	0.891322	0.770247	0.854783	0.831453	0.468393	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.861425	0.728847	0.794527	0.763033	0.770894	0.837478	0.684511	0.950626	0.973565	0.863036	0.723659	0.946049	0.681932	0.802284	0.841889	0.524281	0.584014	0.936614	0.926716	0.828412	0.972187	0.949321	0.814746	0.890955	0.872133	
