0.594666	0.621501	0.55104	0.600523	0.495121	0.538778	0.574788	0.679768	0.62196	0.558874	0.560844	0.645122	0.596989	0.674173	0.615432	0.57157	0.604511	0.650904	0.50535	0.613576	0.541367	0.542226	0.513093	0.589567	0.632865	0.989469	0.960618	0.988508	0.977678	0.984674	0.983073	0.974692	0.9323	0.954713	0.944042	0.964471	0.958698	0.966772	0.96449	0.911388	0.967406	0.985103	0.975609	0.931769	0.990099	0.98476	0.986019	0.951868	0.968532	0.950975	0.634458	0.654916	0.674706	0.637944	0.630357	0.68615	0.690663	0.637262	0.626577	0.660207	0.672474	0.692563	0.660838	0.687761	0.646651	0.667414	0.660645	0.657357	0.632659	0.696663	0.636148	0.65062	0.656488	0.645051	0.670058	
0.483091	0.551095	0.473259	0.539278	0.528262	0.537414	0.461138	0.531682	0.573908	0.426278	0.495187	0.445294	0.525822	0.534178	0.475981	0.61579	0.449849	0.467352	0.483524	0.465118	0.502735	0.509083	0.40778	0.501724	0.467438	0.985914	0.985842	0.970834	0.966872	0.979351	0.995783	0.980125	0.982236	0.965104	0.959552	0.991754	0.964811	0.990304	0.976191	0.976298	0.974101	0.989247	0.950826	0.992747	0.922525	0.97871	0.983202	0.885735	0.972727	0.978784	0.846755	0.858632	0.838688	0.804349	0.762313	0.854074	0.828559	0.837752	0.835245	0.814302	0.838401	0.837366	0.791419	0.855157	0.845171	0.729575	0.795431	0.7832	0.893961	0.826338	0.788579	0.848508	0.831588	0.83133	0.782513	
0.455179	0.403048	0.398668	0.450824	0.474724	0.430018	0.451649	0.457097	0.425799	0.509008	0.506464	0.482898	0.461243	0.42977	0.410231	0.460071	0.44602	0.464168	0.501374	0.386232	0.474062	0.502348	0.461785	0.420994	0.522615	0.969425	0.981756	0.933632	0.976147	0.968292	0.966097	0.889711	0.962885	0.975807	0.975113	0.921733	0.987045	0.983129	0.981253	0.974213	0.986079	0.973847	0.990797	0.983191	0.983113	0.850418	0.96645	0.942427	0.996997	0.975319	0.887522	0.83896	0.871656	0.851138	0.814092	0.836719	0.90414	0.87663	0.84241	0.863406	0.886903	0.93292	0.881272	0.921381	0.81329	0.734477	0.970401	0.978793	0.906482	0.977157	0.89433	0.98801	0.883514	0.884085	0.797896	
0.460307	0.439045	0.557349	0.465175	0.533833	0.459862	0.419018	0.511776	0.418273	0.553087	0.505958	0.429622	0.488883	0.384252	0.386062	0.458929	0.442756	0.465939	0.475679	0.38328	0.430455	0.47672	0.412315	0.502451	0.539802	0.97971	0.981044	0.966691	0.959007	0.988563	0.971871	0.966466	0.977715	0.894468	0.98086	0.981346	0.995015	0.975321	0.991697	0.980451	0.974139	0.99322	0.974512	0.978875	0.94304	0.98944	0.984013	0.987886	0.978069	0.994012	0.948073	0.791949	0.937234	0.760168	0.988694	0.898183	0.889259	0.970037	0.833722	0.803101	0.885628	0.945169	0.692034	0.816468	0.937971	0.84951	0.817653	0.961507	0.920809	0.685726	0.659117	0.88439	0.695916	0.767208	0.87312	
0.46287	0.431524	0.482345	0.502398	0.357231	0.398915	0.463071	0.38551	0.460847	0.431005	0.475737	0.479819	0.475849	0.415495	0.566108	0.48272	0.554643	0.514831	0.412606	0.506283	0.437425	0.515645	0.483055	0.408184	0.446215	0.991244	0.971683	0.975127	0.981204	0.893804	0.966915	0.986652	0.980819	0.980674	0.988786	0.979352	0.971547	0.96529	0.961687	0.966183	0.983131	0.955689	0.980421	0.994631	0.975407	0.982985	0.984916	0.992239	0.952648	0.97241	0.926094	0.844569	0.961467	0.958947	0.495131	0.689199	0.767569	0.809541	0.793069	0.756118	0.764868	0.795475	0.743708	0.838708	0.850899	0.868994	0.915275	0.993472	0.622444	0.728806	0.812074	0.857756	0.842688	0.856773	0.854382	
0.436089	0.42779	0.473732	0.529664	0.349975	0.416174	0.429326	0.450312	0.407383	0.330039	0.457528	0.450099	0.412088	0.472129	0.430388	0.402464	0.388854	0.431712	0.568343	0.405679	0.522831	0.459367	0.46408	0.412043	0.437261	0.95155	0.982723	0.969166	0.973655	0.881414	0.974282	0.985477	0.993703	0.986293	0.896505	0.986808	0.976002	0.994028	0.969238	0.93072	0.840924	0.952396	0.994981	0.984201	0.976476	0.947161	0.977872	0.986583	0.875927	0.985548	0.597711	0.684064	0.921756	0.863138	0.471828	0.668616	0.742796	0.735326	0.656669	0.495675	0.736096	0.64761	0.62629	0.789942	0.806784	0.618292	0.665092	0.849731	0.811182	0.760981	0.974671	0.869483	0.627625	0.629792	0.589809	
0.482475	0.391691	0.484831	0.343374	0.342844	0.35369	0.451248	0.381855	0.432417	0.3993	0.378114	0.377754	0.378274	0.355722	0.383641	0.460362	0.429059	0.394495	0.32783	0.400858	0.447237	0.442929	0.385411	0.388909	0.404895	0.981455	0.991225	0.984319	0.78996	0.906946	0.99359	0.960425	0.873892	0.993304	0.99051	0.966852	0.977218	0.978202	0.899039	0.941007	0.983795	0.987737	0.945815	0.994435	0.926168	0.986645	0.96313	0.982244	0.878694	0.947528	0.757666	0.508246	0.806072	0.376096	0.523854	0.47796	0.469813	0.394494	0.692005	0.624059	0.600135	0.606774	0.703267	0.527093	0.501147	0.610226	0.663906	0.436914	0.525347	0.512533	0.778127	0.679597	0.554207	0.721406	0.668599	
0.317973	0.317016	0.327902	0.418124	0.479194	0.362858	0.380427	0.436982	0.340556	0.433967	0.424128	0.327703	0.492996	0.378138	0.411097	0.366328	0.451373	0.347036	0.349447	0.441979	0.296437	0.395434	0.372988	0.351998	0.302679	0.813841	0.808829	0.767201	0.867526	0.929816	0.678269	0.986007	0.995969	0.793664	0.957387	0.809805	0.723817	0.945725	0.612113	0.955954	0.900734	0.913346	0.746207	0.861173	0.907621	0.790596	0.869905	0.622133	0.78205	0.939007	0.331947	0.31867	0.317316	0.660787	0.646457	0.349741	0.545244	0.7978	0.453902	0.430879	0.499876	0.306325	0.573972	0.322284	0.529742	0.49463	0.600458	0.356704	0.404779	0.68383	0.292046	0.404149	0.349982	0.300697	0.447887	
0.761711	0.552882	0.638322	0.594416	0.748524	0.666053	0.654482	0.633884	0.757365	0.719237	0.711386	0.702672	0.705504	0.706776	0.660549	0.721229	0.660857	0.733699	0.752692	0.777645	0.667224	0.561534	0.723718	0.79481	0.743622	0.891719	0.97837	0.987746	0.980349	0.98667	0.982215	0.965386	0.940721	0.978216	0.849924	0.927123	0.929011	0.986885	0.967881	0.944129	0.993319	0.988317	0.976324	0.952486	0.978091	0.851662	0.989987	0.983213	0.978768	0.849276	0.715946	0.62632	0.670191	0.620008	0.726674	0.668572	0.677654	0.676742	0.624614	0.672534	0.6474	0.628769	0.691415	0.647805	0.645142	0.726715	0.632792	0.696618	0.720001	0.695175	0.682184	0.633185	0.675956	0.754665	0.73719	
0.569543	0.625115	0.534059	0.500686	0.583251	0.499037	0.550309	0.570565	0.487713	0.528658	0.575742	0.538766	0.609073	0.611335	0.551281	0.536982	0.569611	0.556474	0.510609	0.557966	0.599343	0.516578	0.520377	0.632686	0.549751	0.988534	0.986047	0.97438	0.957953	0.913234	0.892934	0.981448	0.954364	0.958956	0.98741	0.9738	0.96525	0.985519	0.982669	0.984485	0.983482	0.982093	0.906665	0.987974	0.989231	0.991852	0.890672	0.971622	0.992282	0.97661	0.868344	0.852456	0.793588	0.809595	0.833007	0.86688	0.887163	0.94686	0.78614	0.91499	0.995546	0.787674	0.796105	0.851025	0.70732	0.703357	0.797129	0.836578	0.865424	0.817081	0.938762	0.778284	0.942895	0.774036	0.870076	
