0.509331	0.529225	0.586875	0.480842	0.48735	0.557461	0.512587	0.488858	0.429926	0.518252	0.580793	0.527148	0.495419	0.575853	0.526245	0.563215	0.450267	0.580894	0.567793	0.537944	0.422207	0.520119	0.546808	0.519144	0.569626	0.95331	0.987788	0.987682	0.976908	0.978346	0.967118	0.971742	0.992542	0.978821	0.970177	0.994566	0.970306	0.974303	0.963168	0.990274	0.991989	0.979744	0.973089	0.972765	0.984794	0.964804	0.987406	0.985042	0.971793	0.983903	0.64272	0.67675	0.654668	0.6699	0.680136	0.656326	0.671895	0.650273	0.629027	0.655826	0.672548	0.690651	0.671705	0.6598	0.652822	0.650909	0.658985	0.677696	0.665331	0.657423	0.632403	0.667284	0.658358	0.649245	0.643212	
0.380544	0.405176	0.45711	0.40665	0.456196	0.432086	0.533609	0.512497	0.515622	0.514871	0.412546	0.437366	0.400973	0.48469	0.475283	0.456024	0.439368	0.540052	0.510843	0.497172	0.431553	0.523143	0.4251	0.417595	0.479027	0.987499	0.978754	0.983995	0.968437	0.981414	0.959719	0.963735	0.986089	0.984135	0.980689	0.988128	0.989954	0.956465	0.98749	0.952096	0.979287	0.98358	0.977249	0.981134	0.990667	0.993244	0.978666	0.962771	0.985118	0.976418	0.830296	0.795391	0.800722	0.831485	0.829351	0.806155	0.809022	0.820457	0.823178	0.852705	0.817204	0.808605	0.792753	0.816525	0.820417	0.835982	0.786866	0.816296	0.869435	0.812115	0.827054	0.812543	0.820154	0.803484	0.811909	
0.393785	0.416909	0.465762	0.381032	0.450625	0.432771	0.456126	0.395876	0.436008	0.415461	0.402824	0.417511	0.405427	0.432358	0.416807	0.391928	0.460138	0.40708	0.405507	0.461911	0.506589	0.44632	0.330921	0.418489	0.385812	0.980049	0.992021	0.984907	0.992195	0.99018	0.988022	0.985995	0.989419	0.987991	0.989513	0.982872	0.987805	0.986461	0.990691	0.991374	0.987604	0.959943	0.974608	0.984713	0.988705	0.987298	0.993278	0.989296	0.977472	0.990803	0.886495	0.924062	0.896447	0.919293	0.909599	0.909778	0.854152	0.882343	0.875177	0.883128	0.935004	0.91926	0.882573	0.898237	0.882114	0.907073	0.895024	0.879954	0.902626	0.951703	0.943549	0.938105	0.905138	0.910128	0.895774	
0.37931	0.383892	0.370629	0.394065	0.390664	0.432821	0.402824	0.383954	0.400359	0.441033	0.345909	0.375207	0.370102	0.417581	0.416618	0.34799	0.388932	0.379509	0.374264	0.353684	0.467645	0.475387	0.355487	0.403239	0.415437	0.989558	0.981333	0.977735	0.982428	0.976693	0.985025	0.975897	0.973887	0.985714	0.979199	0.994556	0.981845	0.984276	0.977264	0.972451	0.984914	0.985748	0.982704	0.994752	0.986256	0.987829	0.98475	0.988098	0.957121	0.986502	0.987123	0.905454	0.973252	0.839828	0.928786	0.970182	0.985768	0.907664	0.952241	0.95207	0.909325	0.924886	0.953063	0.900056	0.921978	0.903964	0.935833	0.957448	0.953853	0.938178	0.942137	0.908039	0.905266	0.892603	0.926672	
0.451284	0.37338	0.388254	0.360542	0.362695	0.422425	0.410192	0.433866	0.35979	0.37137	0.409869	0.35957	0.436084	0.414651	0.308585	0.436022	0.385763	0.347674	0.443953	0.357312	0.407479	0.374061	0.401296	0.438397	0.344267	0.97149	0.991324	0.990528	0.970948	0.98111	0.988878	0.986263	0.981878	0.986322	0.970552	0.97022	0.979562	0.977709	0.977048	0.994656	0.986309	0.988743	0.966976	0.979373	0.975524	0.979125	0.980704	0.975561	0.975945	0.976292	0.977495	0.864309	0.809122	0.845048	0.984096	0.941808	0.917065	0.837593	0.932509	0.791352	0.983156	0.847496	0.964164	0.936976	0.927156	0.974298	0.954398	0.799057	0.974875	0.879467	0.926541	0.884725	0.961834	0.976588	0.955857	
0.392188	0.390703	0.422001	0.355054	0.434222	0.425406	0.371122	0.413456	0.385048	0.407332	0.352388	0.449048	0.376229	0.407189	0.409815	0.379332	0.367264	0.418537	0.439733	0.351724	0.401298	0.334867	0.361428	0.343458	0.391477	0.9937	0.982257	0.980377	0.993971	0.991043	0.990515	0.989167	0.974672	0.989573	0.978467	0.984157	0.98918	0.989651	0.985576	0.988735	0.973585	0.985068	0.982583	0.992865	0.989308	0.982346	0.982053	0.984836	0.984807	0.980741	0.900214	0.878077	0.982	0.90746	0.889966	0.952143	0.906831	0.933362	0.970698	0.869146	0.791848	0.977138	0.977477	0.985109	0.989766	0.820363	0.831937	0.856129	0.929343	0.820842	0.871944	0.89222	0.842422	0.866251	0.944667	
0.457318	0.388283	0.328653	0.425295	0.31937	0.376961	0.448258	0.414362	0.329366	0.395969	0.364446	0.452295	0.341377	0.316047	0.390289	0.362863	0.341011	0.379946	0.373728	0.39649	0.384062	0.340076	0.385457	0.337235	0.390138	0.98103	0.9844	0.982236	0.995208	0.976029	0.977645	0.985391	0.974644	0.98295	0.975952	0.986788	0.984015	0.986739	0.988947	0.964944	0.992313	0.981369	0.980065	0.98129	0.991736	0.993022	0.991287	0.97887	0.995529	0.983638	0.982573	0.81385	0.754598	0.947731	0.680363	0.882956	0.853041	0.830351	0.791765	0.889233	0.797852	0.844536	0.896805	0.722983	0.883869	0.966802	0.729853	0.958014	0.84486	0.938665	0.813518	0.888681	0.823912	0.826105	0.818809	
0.350013	0.303382	0.383007	0.373296	0.349231	0.311603	0.287295	0.347557	0.379119	0.455523	0.304344	0.386372	0.327691	0.292339	0.295654	0.342602	0.310554	0.352807	0.371344	0.358974	0.3249	0.354763	0.369382	0.316585	0.347947	0.986001	0.939622	0.990836	0.988806	0.985406	0.971638	0.993741	0.983568	0.982091	0.98524	0.983854	0.991992	0.992956	0.951729	0.977924	0.967999	0.951192	0.987109	0.986649	0.987563	0.984704	0.988149	0.971022	0.990555	0.976954	0.794598	0.604167	0.929297	0.85863	0.651866	0.638544	0.708763	0.782523	0.798097	0.966385	0.667075	0.837787	0.751178	0.642507	0.693814	0.701475	0.625069	0.652633	0.765329	0.741811	0.828894	0.750955	0.756148	0.747208	0.756009	
0.629075	0.660441	0.697771	0.723451	0.582928	0.705768	0.666843	0.623743	0.641705	0.625197	0.643957	0.690414	0.695233	0.601176	0.539938	0.699606	0.655454	0.666629	0.638366	0.576387	0.570706	0.5695	0.636605	0.648687	0.634947	0.978886	0.977814	0.986671	0.986336	0.96908	0.967854	0.962857	0.972823	0.940453	0.977611	0.969467	0.965784	0.97611	0.988143	0.984367	0.982986	0.969379	0.932471	0.988793	0.968626	0.96627	0.971978	0.976718	0.966079	0.994464	0.643165	0.721292	0.648417	0.690691	0.675803	0.647431	0.665849	0.632553	0.658019	0.651779	0.653663	0.669257	0.700164	0.697449	0.667344	0.671646	0.656809	0.672281	0.689718	0.646631	0.640264	0.65549	0.669952	0.63695	0.660489	
0.48964	0.493119	0.527863	0.540367	0.518901	0.530933	0.481462	0.511381	0.499977	0.513296	0.561959	0.512164	0.494995	0.517253	0.472769	0.480181	0.554529	0.53556	0.463548	0.594452	0.543955	0.545458	0.555729	0.445347	0.467982	0.989289	0.975632	0.982822	0.963032	0.983333	0.986802	0.984393	0.977972	0.970046	0.979299	0.969463	0.993167	0.971616	0.974661	0.978959	0.986087	0.982957	0.989154	0.98093	0.9855	0.962718	0.98592	0.976226	0.977966	0.985332	0.878115	0.851493	0.893454	0.78131	0.8663	0.820659	0.823152	0.87508	0.804873	0.802326	0.877969	0.831146	0.8474	0.781019	0.830699	0.82459	0.818669	0.78851	0.826597	0.830415	0.847149	0.827662	0.837961	0.7534	0.846465	
