r	T	n	1.1	1.15	1.2	1.25	1.3	1.35	1.4	1.45	1.5	1.55	1.6	1.65	1.7	1.75	1.8
0.75	4	5	0	0	0	0	0	0	0	0	0.12195122	0.111111111	0.487804878	0.893617021	0.94	0.96	0.94
0.75	4	6	0	0	0	0	0	0	0	0	0.12195122	0.022222222	0	0	0	0	0
0.75	4	8	0	0	0	0	0	0	0	0	0.195121951	0.133333333	0	0.085106383	0	0	0
0.75	4	0	0	0	0	0	0	0	0	0	0	0	0	0.021276596	0.06	0.04	0.02
0.75	5	1	1	1	1	1	0.9	0.62	0.06	0.133333333	0.179487179	0.121212121	0	0	0.020408163	0.102040816	0.08
0.75	5	2	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0
0.75	5	3	0	0	0	0	0	0.28	0.1	0	0.025641026	0	0	0	0	0	0
0.75	5	4	0	0	0	0	0	0.1	0.04	0	0	0	0.1	0.14893617	0	0	0
0.75	5	5	0	0	0	0	0	0	0.7	0.311111111	0	0	0.2	0.14893617	0.020408163	0.06122449	0.1
0.75	5	6	0	0	0	0	0	0	0.08	0.044444444	0.025641026	0	0	0.021276596	0	0	0
0.75	5	8	0	0	0	0	0	0	0.02	0.511111111	0.769230769	0.818181818	0.566666667	0.021276596	0	0	0
0.75	5	0	0	0	0	0	0	0	0	0	0	0.060606061	0.133333333	0.659574468	0.959183673	0.836734694	0.82
0.75	6	1	1	1	1	1	1	1	1	0.92	0.84	0.82	0.96	0.96	0.74	0.448979592	0.28
0.75	6	2	0	0	0	0	0	0	0	0.08	0	0	0.04	0	0	0	0
0.75	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.75	6	4	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0
0.75	6	5	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0
0.75	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.75	6	8	0	0	0	0	0	0	0	0	0.14	0.12	0	0	0	0	0
0.75	6	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.26	0.551020408	0.72
1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	2	0	0	0.96	0.92	0.386363636	0	0	0	0	0	0	0	0	0	0
1	2	3	0	0	0.04	0.08	0.613636364	1	1	0.98	0.06	0	0	0	0	0	0
1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	5	0	0	0	0	0	0	0	0.02	0.94	1	1	1	1	1	1
1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	3	1	1	0.897959184	0.765957447	0.25	0.02	0	0	0	0	0	0.020833333	0.2	0.204081633	0.04	0
1	3	2	0	0.102040816	0.234042553	0.75	0.98	0.510638298	0	0	0	0	0	0	0	0	0
1	3	3	0	0	0	0	0	0.489361702	1	0.98	0.72	0.26	0.3125	0.04	0	0	0
1	3	4	0	0	0	0	0	0	0	0.02	0.28	0.74	0.625	0.24	0.040816327	0	0
1	3	5	0	0	0	0	0	0	0	0	0	0	0.041666667	0.52	0.755102041	0.92	1
1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0
1	4	1	1	1	0.94	0.767676768	0.47	0.391304348	0.05	0.03030303	0.04	0.065217391	0.073170732	0.197802198	0.152941176	0.074468085	0.050505051
1	4	2	0	0	0.06	0.232323232	0.53	0	0	0	0	0	0	0	0	0	0
1	4	3	0	0	0	0	0	0.608695652	0.48	0.101010101	0.1	0	0	0	0	0	0
1	4	4	0	0	0	0	0	0	0.47	0.868686869	0.86	0.913043478	0.914634146	0.769230769	0.458823529	0.042553191	0
1	4	5	0	0	0	0	0	0	0	0	0	0	0	0.010989011	0.129411765	0.308510638	0.272727273
1	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4	0	0	0	0	0	0	0	0	0	0	0.02173913	0.012195122	0.021978022	0.258823529	0.574468085	0.676767677
1	5	1	1	1	1	0.98	0.92	0.76	0.62	0.32	0.6	0.7	0.755102041	0.8	0.64	0.46	0.38
1	5	2	0	0	0	0.02	0.08	0	0	0	0	0	0	0	0	0	0
1	5	3	0	0	0	0	0	0.24	0	0	0.02	0	0	0	0	0	0
1	5	4	0	0	0	0	0	0	0.38	0.68	0.38	0.3	0.204081633	0.04	0	0	0
1	5	5	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0
1	5	6	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0
1	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	0	0	0	0	0	0	0	0	0	0	0	0.040816327	0.12	0.36	0.54	0.62
1	6	1	1	1	1	1	1	1	1	1	1	0.98	1	0.98	1	0.96	0.9
1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	6	4	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0
1	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.1
1.5	2	1	1	1	1	0.84	0	0	0	0	0	0	0	0	0	0	0
1.5	2	2	0	0	0	0.16	1	1	1	1	1	1	1	1	0.952380952	0.28	0
1.5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047619048	0.72	1
1.5	3	1	1	1	1	0.897959184	0.680851064	0.479166667	0.16	0.04	0	0.02	0	0.04	0.1	0.14	0.18
1.5	3	2	0	0	0	0.102040816	0.319148936	0.520833333	0.84	0.96	0.973333333	0	0	0	0	0	0
1.5	3	3	0	0	0	0	0	0	0	0	0.013333333	0.36	0.191489362	0.12	0.02	0.04	0
